Route:- 6120,Date:- 10/27/2017,,,,,,,,Day:- Friday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,0,0,0,0,0,0,0,0,1,3.33,4,0.61,10,0.19,2.8,3.33,1,1.69,4,0.32,10,0.1,3,1.82
06:00:01-07:00:00,3,10.34,8,1.39,66,1.46,8.4,10.34,3,10,25,3.82,132,2.48,5.4,6.43,6,10.17,33,2.68,198,2.01,14,8.48
07:00:01-08:00:00,3,10.34,14,2.43,102,2.25,8.4,10.34,5,16.67,85,13,602,11.32,14,16.67,8,13.56,99,8.04,704,7.15,22,13.33
08:00:01-09:00:00,4,13.79,29,5.03,228,5.04,11.2,13.79,2,6.67,133,20.34,1101,20.7,3.6,4.29,6,10.17,162,13.16,1329,13.5,15,9.09
09:00:01-10:00:00,1,3.45,25,4.33,166,3.67,2.8,3.45,3,10,79,12.08,732,13.76,8.4,10,4,6.78,104,8.45,898,9.12,11,6.67
10:00:01-11:00:00,3,10.34,45,7.8,326,7.2,8.4,10.34,2,6.67,56,8.56,445,8.37,5.6,6.67,5,8.47,101,8.2,771,7.83,14,8.48
11:00:01-12:00:00,2,6.9,49,8.49,407,8.99,3.6,4.43,2,6.67,58,8.87,558,10.49,5.6,6.67,4,6.78,107,8.69,965,9.8,9,5.45
12:00:01-13:00:00,1,3.45,31,5.37,219,4.84,1.8,2.22,1,3.33,64,9.79,578,10.87,2.8,3.33,2,3.39,95,7.72,797,8.09,5,3.03
13:00:01-14:00:00,2,6.9,30,5.2,222,4.9,5.6,6.9,3,10,31,4.74,246,4.63,8.4,10,5,8.47,61,4.96,468,4.75,14,8.48
14:00:01-15:00:00,2,6.9,25,4.33,197,4.35,5.6,6.9,1,3.33,33,5.05,286,5.38,2.6,3.1,3,5.08,58,4.71,483,4.91,8,4.85
15:00:01-16:00:00,1,3.45,12,2.08,78,1.72,2.8,3.45,1,3.33,23,3.52,182,3.42,1.3,1.55,2,3.39,35,2.84,260,2.64,4,2.42
16:00:01-17:00:00,3,10.34,39,6.76,311,6.87,8.4,10.34,1,3.33,18,2.75,94,1.77,2.8,3.33,4,6.78,57,4.63,405,4.11,11,6.67
17:00:01-18:00:00,0,0,34,5.89,284,6.27,0,0,1,3.33,9,1.38,76,1.43,2.8,3.33,1,1.69,43,3.49,360,3.66,3,1.82
18:00:01-19:00:00,0,0,51,8.84,420,9.28,0,0,1,3.33,3,0.46,26,0.49,2.8,3.33,1,1.69,54,4.39,446,4.53,3,1.82
19:00:01-20:00:00,1,3.45,64,11.09,510,11.26,2.8,3.45,1,3.33,19,2.91,144,2.71,2.8,3.33,2,3.39,83,6.74,654,6.64,6,3.64
20:00:01-21:00:00,1,3.45,65,11.27,534,11.79,2.8,3.45,1,3.33,4,0.61,32,0.6,1.8,2.14,2,3.39,69,5.61,566,5.75,5,3.03
21:00:01-22:00:00,1,3.45,36,6.24,296,6.54,2.8,3.45,0,0,7,1.07,56,1.05,0,0,1,1.69,43,3.49,352,3.58,3,1.82
22:00:01-23:00:00,1,3.45,20,3.47,162,3.58,2.8,3.45,1,3.33,3,0.46,18,0.34,2.8,3.33,2,3.39,23,1.87,180,1.83,6,3.64
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,29,,577,,4528,,81.2,,30,,654,,5318,,84,,59,,1231,,9846,,165,
