Route:- 3400,Date:- 10/27/2017,,,,,,,,Day:- Friday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,2,6.06,53,3.03,450,2.38,17.2,6.06,0,0,0,0,0,0,0,0,2,3.28,53,1.57,450,1.24,17,3.24
07:00:01-08:00:00,2,6.06,22,1.26,210,1.11,17.2,6.06,3,10.71,91,5.62,980,5.67,25.8,10.71,5,8.2,113,3.36,1190,3.29,43,8.19
08:00:01-09:00:00,3,9.09,235,13.43,2606,13.78,7.2,2.54,4,14.29,131,8.1,1334,7.72,34.4,14.29,7,11.48,366,10.87,3940,10.89,42,8
09:00:01-10:00:00,1,3.03,0,0,0,0,8.6,3.03,0,0,328,20.27,3620,20.96,0,0,1,1.64,328,9.74,3620,10.01,9,1.71
10:00:01-11:00:00,4,12.12,257,14.69,2950,15.6,34.4,12.12,0,0,0,0,0,0,0,0,4,6.56,257,7.63,2950,8.15,34,6.48
11:00:01-12:00:00,3,9.09,217,12.4,2663,14.09,25.8,9.09,4,14.29,104,6.43,1117,6.47,34.4,14.29,7,11.48,321,9.53,3780,10.45,60,11.43
12:00:01-13:00:00,1,3.03,96,5.49,1143,6.05,8.6,3.03,3,10.71,190,11.74,2308,13.36,5.4,2.24,4,6.56,286,8.49,3451,9.54,14,2.67
13:00:01-14:00:00,3,9.09,112,6.4,1242,6.57,25.8,9.09,1,3.57,26,1.61,232,1.34,4.6,1.91,4,6.56,138,4.1,1474,4.07,30,5.71
14:00:01-15:00:00,3,9.09,64,3.66,667,3.53,25.8,9.09,2,7.14,73,4.51,720,4.17,17.2,7.14,5,8.2,137,4.07,1387,3.83,43,8.19
15:00:01-16:00:00,1,3.03,117,6.69,1331,7.04,6.8,2.4,1,3.57,37,2.29,360,2.08,4,1.66,2,3.28,154,4.57,1691,4.67,11,2.1
16:00:01-17:00:00,5,15.15,113,6.46,1096,5.8,43,15.15,2,7.14,107,6.61,1202,6.96,17.2,7.14,7,11.48,220,6.53,2298,6.35,60,11.43
17:00:01-18:00:00,1,3.03,158,9.03,1522,8.05,1.8,0.63,3,10.71,127,7.85,1321,7.65,25.8,10.71,4,6.56,285,8.46,2843,7.86,28,5.33
18:00:01-19:00:00,0,0,66,3.77,682,3.61,0,0,1,3.57,164,10.14,1640,9.5,6.8,2.82,1,1.64,230,6.83,2322,6.42,7,1.33
19:00:01-20:00:00,0,0,48,2.74,482,2.55,0,0,0,0,54,3.34,579,3.35,0,0,0,0,102,3.03,1061,2.93,0,0
20:00:01-21:00:00,2,6.06,57,3.26,564,2.98,17.2,6.06,0,0,28,1.73,271,1.57,0,0,2,3.28,85,2.52,835,2.31,17,3.24
21:00:01-22:00:00,1,3.03,130,7.43,1260,6.66,2.8,0.99,1,3.57,51,3.15,536,3.1,8.6,3.57,2,3.28,181,5.37,1796,4.96,11,2.1
22:00:01-23:00:00,1,3.03,5,0.29,38,0.2,8.6,3.03,3,10.71,91,5.62,898,5.2,25.8,10.71,4,6.56,96,2.85,936,2.59,34,6.48
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,16,0.99,152,0.88,0,0,0,0,16,0.48,152,0.42,0,0
,33,,1750,,18906,,283.8,,28,,1618,,17270,,240.8,,61,,3368,,36176,,525,
