Route:- 6040,Date:- 10/27/2017,,,,,,,,Day:- Friday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,1,1.92,4,0.52,32,0.54,3.5,1.92,1,2,13,1,104,1.07,3.5,2,2,1.96,17,0.82,136,0.87,7,1.96
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,6,11.54,29,3.74,194,3.25,21,11.54,4,8,20,1.54,74,0.76,14,8,10,9.8,49,2.36,268,1.71,35,9.8
07:00:01-08:00:00,4,7.69,26,3.35,142,2.38,10,5.49,5,10,51,3.93,296,3.06,17.5,10,9,8.82,77,3.71,438,2.8,28,7.84
08:00:01-09:00:00,3,5.77,73,9.42,538,9.01,10.5,5.77,4,8,69,5.32,630,6.51,14,8,7,6.86,142,6.85,1168,7.46,24,6.72
09:00:01-10:00:00,1,1.92,35,4.52,268,4.49,3.5,1.92,1,2,93,7.16,670,6.92,2.5,1.43,2,1.96,128,6.17,938,5.99,6,1.68
10:00:01-11:00:00,0,0,16,2.06,106,1.78,0,0,1,2,15,1.16,0,0,3.5,2,1,0.98,31,1.5,106,0.68,4,1.12
11:00:01-12:00:00,3,5.77,25,3.23,178,2.98,10.5,5.77,2,4,25,1.93,116,1.2,5,2.86,5,4.9,50,2.41,294,1.88,16,4.48
12:00:01-13:00:00,2,3.85,28,3.61,260,4.36,7,3.85,1,2,52,4.01,356,3.68,2.5,1.43,3,2.94,80,3.86,616,3.94,10,2.8
13:00:01-14:00:00,0,0,18,2.32,140,2.35,0,0,4,8,30,2.31,226,2.33,14,8,4,3.92,48,2.32,366,2.34,14,3.92
14:00:01-15:00:00,5,9.62,20,2.58,162,2.71,17.5,9.62,3,6,56,4.31,398,4.11,10.5,6,8,7.84,76,3.67,560,3.58,28,7.84
15:00:01-16:00:00,2,3.85,34,4.39,200,3.35,4.4,2.42,2,4,19,1.46,138,1.43,7,4,4,3.92,53,2.56,338,2.16,11,3.08
16:00:01-17:00:00,3,5.77,24,3.1,174,2.92,10.5,5.77,3,6,100,7.7,732,7.56,10.5,6,6,5.88,124,5.98,906,5.79,21,5.88
17:00:01-18:00:00,2,3.85,56,7.23,458,7.67,7,3.85,1,2,46,3.54,372,3.84,1.7,0.97,3,2.94,102,4.92,830,5.3,9,2.52
18:00:01-19:00:00,5,9.62,93,12,778,13.04,17.5,9.62,4,8,163,12.56,1262,13.04,14,8,9,8.82,256,12.35,2040,13.04,32,8.96
19:00:01-20:00:00,5,9.62,112,14.45,880,14.75,17.5,9.62,4,8,156,12.02,1239,12.8,14,8,9,8.82,268,12.93,2119,13.54,32,8.96
20:00:01-21:00:00,3,5.77,101,13.03,820,13.74,10.5,5.77,2,4,103,7.94,810,8.37,7,4,5,4.9,204,9.84,1630,10.42,18,5.04
21:00:01-22:00:00,2,3.85,43,5.55,352,5.9,4.4,2.42,3,6,106,8.17,834,8.62,10.5,6,5,4.9,149,7.19,1186,7.58,15,4.2
22:00:01-23:00:00,3,5.77,36,4.65,270,4.52,10.5,5.77,4,8,140,10.79,1094,11.3,10,5.71,7,6.86,176,8.49,1364,8.72,20,5.6
23:00:01-24:00:00,2,3.85,2,0.26,16,0.27,7,3.85,1,2,41,3.16,328,3.39,2.5,1.43,3,2.94,43,2.07,344,2.2,10,2.8
,52,,775,,5968,,182,,50,,1298,,9679,,175,,102,,2073,,15647,,357,
