Route:- 6074,Date:- 10/27/2017,,,,,,,,Day:- Friday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,3,4.55,19,0.63,140,0.5,16.5,4.55,0,0,0,0,0,0,0,0,3,4.55,19,0.63,140,0.5,16,4.41
06:00:01-07:00:00,7,10.61,90,3,624,2.22,38.5,10.61,0,0,0,0,0,0,0,0,7,10.61,90,3,624,2.22,38,10.47
07:00:01-08:00:00,10,15.15,149,4.97,1167,4.16,31,8.54,0,0,0,0,0,0,0,0,10,15.15,149,4.97,1167,4.16,31,8.54
08:00:01-09:00:00,3,4.55,264,8.8,2601,9.27,8.1,2.23,0,0,0,0,0,0,0,0,3,4.55,264,8.8,2601,9.27,8,2.2
09:00:01-10:00:00,5,7.58,282,9.4,3023,10.77,27.5,7.58,0,0,0,0,0,0,0,0,5,7.58,282,9.4,3023,10.77,28,7.71
10:00:01-11:00:00,3,4.55,249,8.3,2509,8.94,8.1,2.23,0,0,0,0,0,0,0,0,3,4.55,249,8.3,2509,8.94,8,2.2
11:00:01-12:00:00,5,7.58,214,7.14,1982,7.06,21.5,5.92,0,0,0,0,0,0,0,0,5,7.58,214,7.14,1982,7.06,22,6.06
12:00:01-13:00:00,2,3.03,126,4.2,1161,4.14,2.4,0.66,0,0,0,0,0,0,0,0,2,3.03,126,4.2,1161,4.14,2,0.55
13:00:01-14:00:00,5,7.58,130,4.33,1108,3.95,14,3.86,0,0,0,0,0,0,0,0,5,7.58,130,4.33,1108,3.95,14,3.86
14:00:01-15:00:00,2,3.03,48,1.6,416,1.48,11,3.03,0,0,0,0,0,0,0,0,2,3.03,48,1.6,416,1.48,11,3.03
15:00:01-16:00:00,3,4.55,59,1.97,599,2.13,16.5,4.55,0,0,0,0,0,0,0,0,3,4.55,59,1.97,599,2.13,16,4.41
16:00:01-17:00:00,2,3.03,179,5.97,1691,6.03,8.6,2.37,0,0,0,0,0,0,0,0,2,3.03,179,5.97,1691,6.03,9,2.48
17:00:01-18:00:00,1,1.52,123,4.1,1084,3.86,2.8,0.77,0,0,0,0,0,0,0,0,1,1.52,123,4.1,1084,3.86,3,0.83
18:00:01-19:00:00,2,3.03,162,5.4,1481,5.28,11,3.03,0,0,0,0,0,0,0,0,2,3.03,162,5.4,1481,5.28,11,3.03
19:00:01-20:00:00,2,3.03,313,10.44,2976,10.6,5.4,1.49,0,0,0,0,0,0,0,0,2,3.03,313,10.44,2976,10.6,5,1.38
20:00:01-21:00:00,3,4.55,199,6.64,1875,6.68,12.9,3.55,0,0,0,0,0,0,0,0,3,4.55,199,6.64,1875,6.68,13,3.58
21:00:01-22:00:00,3,4.55,164,5.47,1510,5.38,8.4,2.31,0,0,0,0,0,0,0,0,3,4.55,164,5.47,1510,5.38,8,2.2
22:00:01-23:00:00,3,4.55,168,5.6,1585,5.65,8.1,2.23,0,0,0,0,0,0,0,0,3,4.55,168,5.6,1585,5.65,8,2.2
23:00:01-24:00:00,2,3.03,61,2.03,534,1.9,5.4,1.49,0,0,0,0,0,0,0,0,2,3.03,61,2.03,534,1.9,5,1.38
,66,,2999,,28066,,363,,0,,0,,0,,0,,66,,2999,,28066,,363,
