Route:- 6064,Date:- 10/15/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,7,4.76,156,1.85,1228,1.8,30.8,4.76,0,0,0,0,0,0,0,0,7,4.76,156,1.85,1228,1.8,31,4.79
05:00:01-06:00:00,6,4.08,60,0.71,358,0.52,26.4,4.08,0,0,0,0,0,0,0,0,6,4.08,60,0.71,358,0.52,26,4.02
06:00:01-07:00:00,13,8.84,139,1.65,922,1.35,57.2,8.84,0,0,0,0,0,0,0,0,13,8.84,139,1.65,922,1.35,57,8.81
07:00:01-08:00:00,12,8.16,269,3.19,2093,3.07,52.8,8.16,0,0,0,0,0,0,0,0,12,8.16,269,3.19,2093,3.07,53,8.19
08:00:01-09:00:00,12,8.16,481,5.7,3847,5.64,52.8,8.16,0,0,0,0,0,0,0,0,12,8.16,481,5.7,3847,5.64,53,8.19
09:00:01-10:00:00,11,7.48,431,5.11,3643,5.34,22,3.4,0,0,0,0,0,0,0,0,11,7.48,431,5.11,3643,5.34,22,3.4
10:00:01-11:00:00,13,8.84,550,6.52,4533,6.64,26,4.02,0,0,0,0,0,0,0,0,13,8.84,550,6.52,4533,6.64,26,4.02
11:00:01-12:00:00,3,2.04,412,4.88,3499,5.13,6,0.93,0,0,0,0,0,0,0,0,3,2.04,412,4.88,3499,5.13,6,0.93
12:00:01-13:00:00,6,4.08,477,5.65,4163,6.1,26.4,4.08,0,0,0,0,0,0,0,0,6,4.08,477,5.65,4163,6.1,26,4.02
13:00:01-14:00:00,8,5.44,386,4.57,3197,4.69,35.2,5.44,0,0,0,0,0,0,0,0,8,5.44,386,4.57,3197,4.69,35,5.41
14:00:01-15:00:00,3,2.04,409,4.85,3237,4.74,6,0.93,0,0,0,0,0,0,0,0,3,2.04,409,4.85,3237,4.74,6,0.93
15:00:01-16:00:00,5,3.4,419,4.96,3801,5.57,22,3.4,0,0,0,0,0,0,0,0,5,3.4,419,4.96,3801,5.57,22,3.4
16:00:01-17:00:00,7,4.76,439,5.2,3500,5.13,30.8,4.76,0,0,0,0,0,0,0,0,7,4.76,439,5.2,3500,5.13,31,4.79
17:00:01-18:00:00,6,4.08,610,7.23,4789,7.02,12,1.86,0,0,0,0,0,0,0,0,6,4.08,610,7.23,4789,7.02,12,1.85
18:00:01-19:00:00,6,4.08,665,7.88,5456,8,12,1.86,0,0,0,0,0,0,0,0,6,4.08,665,7.88,5456,8,12,1.85
19:00:01-20:00:00,7,4.76,766,9.07,6152,9.02,14,2.16,0,0,0,0,0,0,0,0,7,4.76,766,9.07,6152,9.02,14,2.16
20:00:01-21:00:00,6,4.08,645,7.64,4921,7.21,14.4,2.23,0,0,0,0,0,0,0,0,6,4.08,645,7.64,4921,7.21,14,2.16
21:00:01-22:00:00,5,3.4,454,5.38,3521,5.16,22,3.4,0,0,0,0,0,0,0,0,5,3.4,454,5.38,3521,5.16,22,3.4
22:00:01-23:00:00,7,4.76,396,4.69,3165,4.64,16.8,2.6,0,0,0,0,0,0,0,0,7,4.76,396,4.69,3165,4.64,17,2.63
23:00:01-24:00:00,4,2.72,277,3.28,2196,3.22,9.6,1.48,0,0,0,0,0,0,0,0,4,2.72,277,3.28,2196,3.22,10,1.55
,147,,8441,,68221,,646.8,,0,,0,,0,,0,,147,,8441,,68221,,647,
