Route:- 4100,Date:- 10/15/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,2,8,1,0.08,18,0.13,29,8,0,0,0,0,0,0,0,0,2,4.17,1,0.05,18,0.07,29,4.17
06:00:01-07:00:00,0,0,49,3.98,494,3.67,0,0,1,4.35,3,0.31,30,0.28,14.5,4.35,1,2.08,52,2.37,524,2.17,14,2.01
07:00:01-08:00:00,2,8,37,3,668,4.97,6.4,1.77,2,8.7,24,2.49,218,2.05,13.4,4.02,4,8.33,61,2.78,886,3.67,20,2.87
08:00:01-09:00:00,2,8,75,6.09,912,6.78,29,8,1,4.35,28,2.91,394,3.7,1.9,0.57,3,6.25,103,4.69,1306,5.42,31,4.45
09:00:01-10:00:00,2,8,61,4.95,792,5.89,29,8,1,4.35,61,6.33,964,9.04,14.5,4.35,3,6.25,122,5.56,1756,7.28,44,6.32
10:00:01-11:00:00,4,16,37,3,400,2.97,7.6,2.1,1,4.35,24,2.49,298,2.8,5.7,1.71,5,10.42,61,2.78,698,2.9,13,1.87
11:00:01-12:00:00,0,0,75,6.09,973,7.23,0,0,2,8.7,42,4.36,550,5.16,29,8.7,2,4.17,117,5.33,1523,6.32,29,4.17
12:00:01-13:00:00,0,0,42,3.41,424,3.15,0,0,3,13.04,69,7.17,770,7.22,21.9,6.57,3,6.25,111,5.06,1194,4.95,22,3.16
13:00:01-14:00:00,3,12,46,3.73,421,3.13,9.9,2.73,1,4.35,53,5.5,667,6.26,10.3,3.09,4,8.33,99,4.51,1088,4.51,20,2.87
14:00:01-15:00:00,2,8,65,5.28,571,4.24,4.8,1.32,2,8.7,39,4.05,347,3.26,17.8,5.34,4,8.33,104,4.74,918,3.81,23,3.3
15:00:01-16:00:00,2,8,37,3,460,3.42,29,8,1,4.35,49,5.09,521,4.89,14.5,4.35,3,6.25,86,3.92,981,4.07,44,6.32
16:00:01-17:00:00,1,4,84,6.82,952,7.08,14.5,4,1,4.35,99,10.28,1020,9.57,7,2.1,2,4.17,183,8.34,1972,8.18,22,3.16
17:00:01-18:00:00,1,4,121,9.82,1204,8.95,14.5,4,3,13.04,141,14.64,1560,14.64,43.5,13.04,4,8.33,262,11.94,2764,11.46,58,8.33
18:00:01-19:00:00,2,8,271,22,2955,21.97,29,8,0,0,176,18.28,1680,15.76,0,0,2,4.17,447,20.36,4635,19.22,29,4.17
19:00:01-20:00:00,1,4,127,10.31,1263,9.39,4,1.1,0,0,0,0,0,0,0,0,1,2.08,127,5.79,1263,5.24,4,0.57
20:00:01-21:00:00,0,0,55,4.46,504,3.75,0,0,3,13.04,36,3.74,472,4.43,43.5,13.04,3,6.25,91,4.15,976,4.05,44,6.32
21:00:01-22:00:00,1,4,11,0.89,86,0.64,14.5,4,1,4.35,99,10.28,989,9.28,4.1,1.23,2,4.17,110,5.01,1075,4.46,19,2.73
22:00:01-23:00:00,0,0,38,3.08,355,2.64,0,0,0,0,20,2.08,178,1.67,0,0,0,0,58,2.64,533,2.21,0,0
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,25,,1232,,13452,,362.5,,23,,963,,10658,,333.5,,48,,2195,,24110,,696,
