Route:- 3870,Date:- 10/15/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,1,1.52,1,0.06,0,0,3.6,1.52,0,0,0,0,0,0,0,0,1,0.81,1,0.03,0,0,4,0.9
05:00:01-06:00:00,1,1.52,2,0.13,10,0.07,3.6,1.52,3,5.26,14,0.77,108,0.61,10.8,5.26,4,3.25,16,0.47,118,0.37,14,3.16
06:00:01-07:00:00,4,6.06,16,1.01,110,0.79,14.4,6.06,4,7.02,41,2.24,270,1.52,14.4,7.02,8,6.5,57,1.67,380,1.2,29,6.55
07:00:01-08:00:00,4,6.06,17,1.08,108,0.77,14.4,6.06,3,5.26,80,4.37,708,3.98,10.8,5.26,7,5.69,97,2.85,816,2.57,25,5.64
08:00:01-09:00:00,4,6.06,36,2.28,274,1.96,10,4.21,4,7.02,97,5.3,1035,5.82,14.4,7.02,8,6.5,133,3.9,1309,4.13,24,5.42
09:00:01-10:00:00,4,6.06,40,2.53,322,2.31,14.4,6.06,4,7.02,124,6.78,1143,6.43,9.6,4.68,8,6.5,164,4.81,1465,4.62,24,5.42
10:00:01-11:00:00,3,4.55,26,1.65,226,1.62,10.8,4.55,3,5.26,97,5.3,947,5.33,10.8,5.26,6,4.88,123,3.61,1173,3.7,22,4.97
11:00:01-12:00:00,2,3.03,45,2.85,401,2.87,7.2,3.03,4,7.02,105,5.74,1329,7.48,14.4,7.02,6,4.88,150,4.4,1730,5.45,22,4.97
12:00:01-13:00:00,4,6.06,59,3.74,486,3.48,14.4,6.06,4,7.02,95,5.19,1068,6.01,12.8,6.24,8,6.5,154,4.52,1554,4.9,27,6.09
13:00:01-14:00:00,2,3.03,100,6.33,893,6.4,7.2,3.03,1,1.75,74,4.04,710,3.99,3.6,1.75,3,2.44,174,5.1,1603,5.05,11,2.48
14:00:01-15:00:00,3,4.55,90,5.7,699,5.01,10.8,4.55,4,7.02,64,3.5,624,3.51,9.6,4.68,7,5.69,154,4.52,1323,4.17,20,4.51
15:00:01-16:00:00,3,4.55,69,4.37,603,4.32,10.8,4.55,3,5.26,128,6.99,1203,6.77,3.3,1.61,6,4.88,197,5.78,1806,5.69,14,3.16
16:00:01-17:00:00,4,6.06,115,7.28,979,7.02,14.4,6.06,3,5.26,131,7.16,1217,6.85,10.8,5.26,7,5.69,246,7.22,2196,6.92,25,5.64
17:00:01-18:00:00,1,1.52,115,7.28,1039,7.45,3.6,1.52,1,1.75,142,7.76,1358,7.64,3.6,1.75,2,1.63,257,7.54,2397,7.56,7,1.58
18:00:01-19:00:00,3,4.55,239,15.14,2318,16.61,10.8,4.55,3,5.26,196,10.71,1896,10.67,10.8,5.26,6,4.88,435,12.76,4214,13.28,22,4.97
19:00:01-20:00:00,3,4.55,167,10.58,1569,11.25,9.6,4.04,4,7.02,135,7.38,1266,7.12,14.4,7.02,7,5.69,302,8.86,2835,8.94,24,5.42
20:00:01-21:00:00,3,4.55,83,5.26,770,5.52,9.6,4.04,1,1.75,71,3.88,659,3.71,3.6,1.75,4,3.25,154,4.52,1429,4.5,13,2.93
21:00:01-22:00:00,5,7.58,181,11.46,1631,11.69,18,7.58,2,3.51,145,7.92,1382,7.78,7.2,3.51,7,5.69,326,9.56,3013,9.5,25,5.64
22:00:01-23:00:00,7,10.61,123,7.79,1080,7.74,25.2,10.61,5,8.77,71,3.88,661,3.72,18,8.77,12,9.76,194,5.69,1741,5.49,43,9.71
23:00:01-24:00:00,5,7.58,55,3.48,434,3.11,18,7.58,1,1.75,20,1.09,190,1.07,3.2,1.56,6,4.88,75,2.2,624,1.97,21,4.74
,66,,1579,,13952,,237.6,,57,,1830,,17774,,205.2,,123,,3409,,31726,,443,
