Route:- 3310,Date:- 10/15/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,0,0,32,3.39,345,3.56,0,0,1,4.55,39,5.25,420,5.44,9,4.55,1,2.27,71,4.21,765,4.39,9,2.27
05:00:01-06:00:00,1,4.55,12,1.27,78,0.8,9,4.55,0,0,0,0,0,0,0,0,1,2.27,12,0.71,78,0.45,9,2.27
06:00:01-07:00:00,2,9.09,43,4.56,446,4.6,18,9.09,2,9.09,35,4.71,288,3.73,18,9.09,4,9.09,78,4.62,734,4.22,36,9.09
07:00:01-08:00:00,1,4.55,48,5.08,600,6.19,9,4.55,1,4.55,72,9.69,646,8.37,9,4.55,2,4.55,120,7.11,1246,7.16,18,4.55
08:00:01-09:00:00,1,4.55,42,4.45,402,4.15,9,4.55,1,4.55,32,4.31,506,6.55,4,2.02,2,4.55,74,4.39,908,5.22,13,3.28
09:00:01-10:00:00,1,4.55,29,3.07,351,3.62,9,4.55,1,4.55,54,7.27,632,8.19,9,4.55,2,4.55,83,4.92,983,5.65,18,4.55
10:00:01-11:00:00,2,9.09,54,5.72,519,5.36,18,9.09,1,4.55,19,2.56,236,3.06,9,4.55,3,6.82,73,4.33,755,4.34,27,6.82
11:00:01-12:00:00,1,4.55,18,1.91,208,2.15,9,4.55,2,9.09,44,5.92,463,6,18,9.09,3,6.82,62,3.68,671,3.85,27,6.82
12:00:01-13:00:00,0,0,0,0,0,0,0,0,0,0,31,4.17,323,4.18,0,0,0,0,31,1.84,323,1.86,0,0
13:00:01-14:00:00,1,4.55,64,6.78,550,5.68,9,4.55,1,4.55,22,2.96,240,3.11,9,4.55,2,4.55,86,5.1,790,4.54,18,4.55
14:00:01-15:00:00,2,9.09,25,2.65,198,2.04,18,9.09,0,0,15,2.02,127,1.65,0,0,2,4.55,40,2.37,325,1.87,18,4.55
15:00:01-16:00:00,1,4.55,25,2.65,260,2.68,9,4.55,3,13.64,73,9.83,698,9.04,27,13.64,4,9.09,98,5.81,958,5.5,36,9.09
16:00:01-17:00:00,2,9.09,33,3.5,320,3.3,18,9.09,0,0,39,5.25,413,5.35,0,0,2,4.55,72,4.27,733,4.21,18,4.55
17:00:01-18:00:00,0,0,35,3.71,397,4.1,0,0,1,4.55,34,4.58,344,4.46,9,4.55,1,2.27,69,4.09,741,4.26,9,2.27
18:00:01-19:00:00,3,13.64,49,5.19,544,5.61,27,13.64,1,4.55,82,11.04,802,10.39,4,2.02,4,9.09,131,7.77,1346,7.73,31,7.83
19:00:01-20:00:00,1,4.55,150,15.89,1441,14.87,9,4.55,2,9.09,14,1.88,224,2.9,18,9.09,3,6.82,164,9.72,1665,9.56,27,6.82
20:00:01-21:00:00,1,4.55,135,14.3,1410,14.55,2.3,1.16,2,9.09,44,5.92,442,5.73,18,9.09,3,6.82,179,10.61,1852,10.64,20,5.05
21:00:01-22:00:00,2,9.09,82,8.69,854,8.81,18,9.09,1,4.55,41,5.52,426,5.52,9,4.55,3,6.82,123,7.29,1280,7.35,27,6.82
22:00:01-23:00:00,0,0,68,7.2,768,7.92,0,0,2,9.09,52,7,480,6.22,18,9.09,2,4.55,120,7.11,1248,7.17,18,4.55
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,1,0.13,10,0.13,0,0,0,0,1,0.06,10,0.06,0,0
,22,,944,,9691,,198,,22,,743,,7720,,198,,44,,1687,,17411,,396,
