Route:- 3400,Date:- 10/15/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
07:00:01-08:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
08:00:01-09:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
09:00:01-10:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
10:00:01-11:00:00,2,8.7,88,5.67,1074,6.5,17.2,8.7,0,0,0,0,0,0,0,0,2,4.44,88,3.3,1074,3.73,17,4.39
11:00:01-12:00:00,2,8.7,12,0.77,134,0.81,9.2,4.65,2,9.09,94,8.44,1162,9.44,17.2,9.09,4,8.89,106,3.97,1296,4.5,26,6.72
12:00:01-13:00:00,1,4.35,70,4.51,790,4.78,4,2.02,2,9.09,44,3.95,569,4.62,17.2,9.09,3,6.67,114,4.27,1359,4.71,21,5.43
13:00:01-14:00:00,1,4.35,93,5.99,1014,6.14,8.6,4.35,1,4.55,70,6.28,792,6.44,4.6,2.43,2,4.44,163,6.11,1806,6.26,13,3.36
14:00:01-15:00:00,2,8.7,139,8.95,1492,9.03,9.2,4.65,1,4.55,62,5.57,724,5.88,8.6,4.55,3,6.67,201,7.54,2216,7.69,18,4.65
15:00:01-16:00:00,2,8.7,140,9.01,1529,9.25,17.2,8.7,2,9.09,18,1.62,178,1.45,17.2,9.09,4,8.89,158,5.92,1707,5.92,34,8.79
16:00:01-17:00:00,3,13.04,160,10.3,1753,10.61,9.6,4.85,2,9.09,154,13.82,1455,11.82,17.2,9.09,5,11.11,314,11.77,3208,11.13,27,6.98
17:00:01-18:00:00,2,8.7,209,13.46,2228,13.48,17.2,8.7,1,4.55,164,14.72,1882,15.29,6.2,3.28,3,6.67,373,13.99,4110,14.26,23,5.94
18:00:01-19:00:00,0,0,142,9.14,1554,9.41,0,0,2,9.09,151,13.55,1599,12.99,17.2,9.09,2,4.44,293,10.99,3153,10.94,17,4.39
19:00:01-20:00:00,2,8.7,82,5.28,842,5.1,12.4,6.27,1,4.55,2,0.18,26,0.21,8.6,4.55,3,6.67,84,3.15,868,3.01,21,5.43
20:00:01-21:00:00,3,13.04,273,17.58,2723,16.48,25.8,13.04,2,9.09,93,8.35,1088,8.84,17.2,9.09,5,11.11,366,13.72,3811,13.22,43,11.11
21:00:01-22:00:00,2,8.7,76,4.89,658,3.98,9.2,4.65,2,9.09,114,10.23,1264,10.27,17.2,9.09,4,8.89,190,7.12,1922,6.67,26,6.72
22:00:01-23:00:00,1,4.35,69,4.44,732,4.43,6.2,3.13,3,13.64,119,10.68,1340,10.89,25.8,13.64,4,8.89,188,7.05,2072,7.19,32,8.27
23:00:01-24:00:00,0,0,0,0,0,0,0,0,1,4.55,29,2.6,226,1.84,2.2,1.16,1,2.22,29,1.09,226,0.78,2,0.52
,23,,1553,,16523,,197.8,,22,,1114,,12305,,189.2,,45,,2667,,28828,,387,
