Route:- 6080,Date:- 10/15/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,0,0,0,0,0,0,0,0,1,1.82,0,0,0,0,2.2,1.82,1,0.92,0,0,0,0,2,0.83
06:00:01-07:00:00,3,5.56,5,0.52,44,0.56,6.6,5.56,4,7.27,33,4.07,214,2.99,8.8,7.27,7,6.42,38,2.15,258,1.72,15,6.25
07:00:01-08:00:00,6,11.11,20,2.09,160,2.04,13.2,11.11,6,10.91,73,9.01,548,7.67,12,9.92,12,11.01,93,5.27,708,4.73,25,10.42
08:00:01-09:00:00,5,9.26,35,3.66,358,4.58,11,9.26,5,9.09,100,12.35,1228,17.18,11,9.09,10,9.17,135,7.65,1586,10.59,22,9.17
09:00:01-10:00:00,3,5.56,17,1.78,118,1.51,6.6,5.56,2,3.64,119,14.69,1143,15.99,4.4,3.64,5,4.59,136,7.71,1261,8.42,11,4.58
10:00:01-11:00:00,3,5.56,18,1.88,158,2.02,6.6,5.56,3,5.45,69,8.52,628,8.79,6,4.96,6,5.5,87,4.93,786,5.25,13,5.42
11:00:01-12:00:00,3,5.56,33,3.46,256,3.27,6.6,5.56,4,7.27,61,7.53,590,8.26,8.8,7.27,7,6.42,94,5.33,846,5.65,15,6.25
12:00:01-13:00:00,4,7.41,24,2.51,160,2.04,8.8,7.41,3,5.45,52,6.42,404,5.65,6.6,5.45,7,6.42,76,4.31,564,3.77,15,6.25
13:00:01-14:00:00,2,3.7,40,4.19,276,3.53,4.4,3.7,3,5.45,35,4.32,254,3.55,6,4.96,5,4.59,75,4.25,530,3.54,10,4.17
14:00:01-15:00:00,2,3.7,12,1.26,92,1.18,4.4,3.7,3,5.45,27,3.33,198,2.77,6.6,5.45,5,4.59,39,2.21,290,1.94,11,4.58
15:00:01-16:00:00,3,5.56,25,2.62,156,1.99,6.6,5.56,1,1.82,18,2.22,156,2.18,2,1.65,4,3.67,43,2.44,312,2.08,9,3.75
16:00:01-17:00:00,1,1.85,16,1.68,68,0.87,2.2,1.85,2,3.64,25,3.09,208,2.91,4.4,3.64,3,2.75,41,2.32,276,1.84,7,2.92
17:00:01-18:00:00,4,7.41,66,6.91,468,5.98,8.8,7.41,2,3.64,24,2.96,195,2.73,4.4,3.64,6,5.5,90,5.1,663,4.43,13,5.42
18:00:01-19:00:00,2,3.7,172,18.01,1468,18.76,4.4,3.7,3,5.45,39,4.81,308,4.31,6.6,5.45,5,4.59,211,11.95,1776,11.86,11,4.58
19:00:01-20:00:00,3,5.56,132,13.82,1138,14.54,6,5.05,3,5.45,72,8.89,590,8.26,6.6,5.45,6,5.5,204,11.56,1728,11.54,13,5.42
20:00:01-21:00:00,2,3.7,125,13.09,1088,13.91,4.4,3.7,3,5.45,16,1.98,140,1.96,6.6,5.45,5,4.59,141,7.99,1228,8.2,11,4.58
21:00:01-22:00:00,3,5.56,111,11.62,958,12.24,6.6,5.56,3,5.45,28,3.46,220,3.08,6,4.96,6,5.5,139,7.88,1178,7.87,13,5.42
22:00:01-23:00:00,3,5.56,72,7.54,596,7.62,6.6,5.56,2,3.64,13,1.6,82,1.15,4.4,3.64,5,4.59,85,4.82,678,4.53,11,4.58
23:00:01-24:00:00,2,3.7,32,3.35,262,3.35,4.4,3.7,2,3.64,6,0.74,40,0.56,4.4,3.64,4,3.67,38,2.15,302,2.02,9,3.75
,54,,955,,7824,,118.8,,55,,810,,7146,,121,,109,,1765,,14970,,240,
