Route:- 0071,Date:- 10/15/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,0,0,25,3.32,270,2.75,0,0,1,25,4,1.29,0,0,30.4,25,1,7.14,29,2.73,270,1.97,30,7.04
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
07:00:01-08:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
08:00:01-09:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
09:00:01-10:00:00,2,20,69,9.16,929,9.45,60.8,20,0,0,0,0,0,0,0,0,2,14.29,69,6.48,929,6.78,61,14.32
10:00:01-11:00:00,0,0,65,8.63,694,7.06,0,0,0,0,0,0,0,0,0,0,0,0,65,6.11,694,5.06,0,0
11:00:01-12:00:00,0,0,40,5.31,431,4.38,0,0,0,0,0,0,0,0,0,0,0,0,40,3.76,431,3.14,0,0
12:00:01-13:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
13:00:01-14:00:00,0,0,0,0,0,0,0,0,1,25,4,1.29,58,1.5,30.4,25,1,7.14,4,0.38,58,0.42,30,7.04
14:00:01-15:00:00,2,20,95,12.62,1364,13.87,60.8,20,0,0,65,20.9,989,25.5,0,0,2,14.29,160,15.04,2353,17.16,61,14.32
15:00:01-16:00:00,1,10,81,10.76,1118,11.37,13.2,4.34,1,25,10,3.22,142,3.66,3.5,2.88,2,14.29,91,8.55,1260,9.19,17,3.99
16:00:01-17:00:00,1,10,74,9.83,918,9.33,4.3,1.41,0,0,67,21.54,953,24.57,0,0,1,7.14,141,13.25,1871,13.64,4,0.94
17:00:01-18:00:00,1,10,5,0.66,82,0.83,30.4,10,0,0,4,1.29,32,0.83,0,0,1,7.14,9,0.85,114,0.83,30,7.04
18:00:01-19:00:00,1,10,55,7.3,712,7.24,30.4,10,1,25,41,13.18,462,11.91,30.4,25,2,14.29,96,9.02,1174,8.56,61,14.32
19:00:01-20:00:00,0,0,83,11.02,1140,11.59,0,0,0,0,103,33.12,1126,29.04,0,0,0,0,186,17.48,2266,16.53,0,0
20:00:01-21:00:00,1,10,69,9.16,1031,10.48,1.9,0.63,0,0,13,4.18,116,2.99,0,0,1,7.14,82,7.71,1147,8.36,2,0.47
21:00:01-22:00:00,0,0,36,4.78,432,4.39,0,0,0,0,0,0,0,0,0,0,0,0,36,3.38,432,3.15,0,0
22:00:01-23:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
23:00:01-24:00:00,1,10,56,7.44,713,7.25,30.4,10,0,0,0,0,0,0,0,0,1,7.14,56,5.26,713,5.2,30,7.04
,10,,753,,9834,,304,,4,,311,,3878,,121.6,,14,,1064,,13712,,426,
