Route:- 3860,Date:- 10/15/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,5,13.89,10,1.68,68,1.28,35,13.89,3,7.89,12,2.09,116,2.11,21,7.89,8,10.81,22,1.88,184,1.7,56,10.81
07:00:01-08:00:00,5,13.89,27,4.53,172,3.24,35,13.89,4,10.53,26,4.54,218,3.96,28,10.53,9,12.16,53,4.53,390,3.61,63,12.16
08:00:01-09:00:00,4,11.11,17,2.85,114,2.15,13.6,5.4,6,15.79,55,9.6,537,9.76,42,15.79,10,13.51,72,6.16,651,6.02,56,10.81
09:00:01-10:00:00,3,8.33,46,7.72,416,7.84,21,8.33,5,13.16,45,7.85,384,6.98,20,7.52,8,10.81,91,7.78,800,7.4,41,7.92
10:00:01-11:00:00,2,5.56,39,6.54,330,6.22,14,5.56,1,2.63,37,6.46,360,6.54,2.9,1.09,3,4.05,76,6.5,690,6.38,17,3.28
11:00:01-12:00:00,3,8.33,27,4.53,230,4.33,21,8.33,3,7.89,31,5.41,483,8.78,21,7.89,6,8.11,58,4.96,713,6.6,42,8.11
12:00:01-13:00:00,3,8.33,40,6.71,409,7.71,19.8,7.86,3,7.89,37,6.46,420,7.63,21,7.89,6,8.11,77,6.59,829,7.67,41,7.92
13:00:01-14:00:00,2,5.56,13,2.18,118,2.22,7.2,2.86,3,7.89,29,5.06,266,4.83,21,7.89,5,6.76,42,3.59,384,3.55,28,5.41
14:00:01-15:00:00,2,5.56,50,8.39,403,7.59,8,3.17,2,5.26,47,8.2,415,7.54,14,5.26,4,5.41,97,8.3,818,7.57,22,4.25
15:00:01-16:00:00,1,2.78,45,7.55,409,7.71,2,0.79,3,7.89,51,8.9,395,7.18,21,7.89,4,5.41,96,8.21,804,7.44,23,4.44
16:00:01-17:00:00,0,0,5,0.84,49,0.92,0,0,1,2.63,61,10.65,565,10.27,7,2.63,1,1.35,66,5.65,614,5.68,7,1.35
17:00:01-18:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
18:00:01-19:00:00,2,5.56,143,23.99,1370,25.81,14,5.56,0,0,0,0,0,0,0,0,2,2.7,143,12.23,1370,12.67,14,2.7
19:00:01-20:00:00,0,0,15,2.52,138,2.6,0,0,2,5.26,75,13.09,734,13.34,14,5.26,2,2.7,90,7.7,872,8.07,14,2.7
20:00:01-21:00:00,3,8.33,52,8.72,451,8.5,21,8.33,0,0,50,8.73,449,8.16,0,0,3,4.05,102,8.73,900,8.33,21,4.05
21:00:01-22:00:00,1,2.78,37,6.21,340,6.41,1.1,0.44,2,5.26,17,2.97,160,2.91,14,5.26,3,4.05,54,4.62,500,4.63,15,2.9
22:00:01-23:00:00,0,0,30,5.03,291,5.48,0,0,0,0,0,0,0,0,0,0,0,0,30,2.57,291,2.69,0,0
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,36,,596,,5308,,252,,38,,573,,5502,,266,,74,,1169,,10810,,518,
