Route:- 6034,Date:- 10/15/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,1,6.25,20,2.27,86,0.93,20.2,6.25,0,0,0,0,0,0,0,0,1,6.25,20,2.27,86,0.93,20,6.19
07:00:01-08:00:00,1,6.25,28,3.17,259,2.81,4.4,1.36,0,0,0,0,0,0,0,0,1,6.25,28,3.17,259,2.81,4,1.24
08:00:01-09:00:00,1,6.25,43,4.87,442,4.8,2.3,0.71,0,0,0,0,0,0,0,0,1,6.25,43,4.87,442,4.8,2,0.62
09:00:01-10:00:00,0,0,86,9.74,957,10.4,0,0,0,0,0,0,0,0,0,0,0,0,86,9.74,957,10.4,0,0
10:00:01-11:00:00,1,6.25,30,3.4,298,3.24,1.9,0.59,0,0,0,0,0,0,0,0,1,6.25,30,3.4,298,3.24,2,0.62
11:00:01-12:00:00,0,0,58,6.57,742,8.06,0,0,0,0,0,0,0,0,0,0,0,0,58,6.57,742,8.06,0,0
12:00:01-13:00:00,0,0,60,6.8,569,6.18,0,0,0,0,0,0,0,0,0,0,0,0,60,6.8,569,6.18,0,0
13:00:01-14:00:00,2,12.5,14,1.59,166,1.8,40.4,12.5,0,0,0,0,0,0,0,0,2,12.5,14,1.59,166,1.8,40,12.38
14:00:01-15:00:00,2,12.5,52,5.89,598,6.5,22.4,6.93,0,0,0,0,0,0,0,0,2,12.5,52,5.89,598,6.5,22,6.81
15:00:01-16:00:00,2,12.5,30,3.4,370,4.02,7.4,2.29,0,0,0,0,0,0,0,0,2,12.5,30,3.4,370,4.02,7,2.17
16:00:01-17:00:00,0,0,44,4.98,482,5.24,0,0,0,0,0,0,0,0,0,0,0,0,44,4.98,482,5.24,0,0
17:00:01-18:00:00,1,6.25,82,9.29,822,8.93,4.4,1.36,0,0,0,0,0,0,0,0,1,6.25,82,9.29,822,8.93,4,1.24
18:00:01-19:00:00,1,6.25,57,6.46,553,6.01,20.2,6.25,0,0,0,0,0,0,0,0,1,6.25,57,6.46,553,6.01,20,6.19
19:00:01-20:00:00,1,6.25,83,9.4,898,9.76,2.7,0.84,0,0,0,0,0,0,0,0,1,6.25,83,9.4,898,9.76,3,0.93
20:00:01-21:00:00,2,12.5,83,9.4,844,9.17,9.8,3.03,0,0,0,0,0,0,0,0,2,12.5,83,9.4,844,9.17,10,3.1
21:00:01-22:00:00,0,0,71,8.04,711,7.73,0,0,0,0,0,0,0,0,0,0,0,0,71,8.04,711,7.73,0,0
22:00:01-23:00:00,1,6.25,42,4.76,404,4.39,3.9,1.21,0,0,0,0,0,0,0,0,1,6.25,42,4.76,404,4.39,4,1.24
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,16,,883,,9201,,323.2,,0,,0,,0,,0,,16,,883,,9201,,323,
