Route:- 3310,Date:- 10/28/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,2,6.25,108,8.18,1312,9.39,9.2,3.19,2,6.25,41,3.62,446,3.48,18,6.25,4,6.25,149,6.07,1758,6.56,27,4.69
05:00:01-06:00:00,1,3.13,24,1.82,262,1.88,9,3.13,1,3.13,20,1.77,257,2.01,9,3.13,2,3.13,44,1.79,519,1.94,18,3.13
06:00:01-07:00:00,4,12.5,78,5.91,898,6.43,16,5.56,3,9.38,35,3.09,354,2.76,27,9.38,7,10.94,113,4.61,1252,4.67,43,7.47
07:00:01-08:00:00,3,9.38,107,8.11,1196,8.56,27,9.38,3,9.38,95,8.38,1186,9.26,27,9.38,6,9.38,202,8.23,2382,8.89,54,9.38
08:00:01-09:00:00,2,6.25,99,7.5,1124,8.04,9,3.13,2,6.25,99,8.74,1181,9.22,8,2.78,4,6.25,198,8.07,2305,8.6,17,2.95
09:00:01-10:00:00,4,12.5,124,9.39,1127,8.07,36,12.5,1,3.13,28,2.47,336,2.62,9,3.13,5,7.81,152,6.2,1463,5.46,45,7.81
10:00:01-11:00:00,2,6.25,100,7.58,874,6.25,18,6.25,3,9.38,84,7.41,838,6.54,27,9.38,5,7.81,184,7.5,1712,6.39,45,7.81
11:00:01-12:00:00,0,0,12,0.91,229,1.64,0,0,2,6.25,74,6.53,758,5.92,18,6.25,2,3.13,86,3.51,987,3.68,18,3.13
12:00:01-13:00:00,0,0,27,2.05,328,2.35,0,0,1,3.13,29,2.56,232,1.81,4,1.39,1,1.56,56,2.28,560,2.09,4,0.69
13:00:01-14:00:00,2,6.25,80,6.06,787,5.63,18,6.25,0,0,33,2.91,412,3.22,0,0,2,3.13,113,4.61,1199,4.48,18,3.13
14:00:01-15:00:00,1,3.13,27,2.05,282,2.02,6.5,2.26,2,6.25,90,7.94,875,6.83,18,6.25,3,4.69,117,4.77,1157,4.32,24,4.17
15:00:01-16:00:00,1,3.13,12,0.91,128,0.92,9,3.13,1,3.13,62,5.47,778,6.07,2.2,0.76,2,3.13,74,3.02,906,3.38,11,1.91
16:00:01-17:00:00,2,6.25,44,3.33,424,3.03,3.6,1.25,0,0,2,0.18,10,0.08,0,0,2,3.13,46,1.88,434,1.62,4,0.69
17:00:01-18:00:00,1,3.13,78,5.91,682,4.88,1.8,0.63,3,9.38,73,6.44,906,7.07,27,9.38,4,6.25,151,6.16,1588,5.93,29,5.03
18:00:01-19:00:00,1,3.13,37,2.8,390,2.79,9,3.13,1,3.13,73,6.44,827,6.45,4.6,1.6,2,3.13,110,4.48,1217,4.54,14,2.43
19:00:01-20:00:00,3,9.38,134,10.15,1378,9.86,27,9.38,1,3.13,28,2.47,314,2.45,9,3.13,4,6.25,162,6.6,1692,6.32,36,6.25
20:00:01-21:00:00,0,0,62,4.7,631,4.52,0,0,3,9.38,112,9.89,1340,10.46,27,9.38,3,4.69,174,7.09,1971,7.36,27,4.69
21:00:01-22:00:00,3,9.38,129,9.77,1517,10.86,27,9.38,1,3.13,62,5.47,730,5.7,9,3.13,4,6.25,191,7.79,2247,8.39,36,6.25
22:00:01-23:00:00,0,0,38,2.88,404,2.89,0,0,2,6.25,91,8.03,1014,7.91,7,2.43,2,3.13,129,5.26,1418,5.29,7,1.22
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,2,0.18,20,0.16,0,0,0,0,2,0.08,20,0.07,0,0
,32,,1320,,13973,,288,,32,,1133,,12814,,288,,64,,2453,,26787,,576,
