Route:- 6050,Date:- 10/28/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,13,7.74,173,3.53,1450,3.43,33.8,7.74,9,5.49,54,1.32,434,1.22,23.4,5.49,22,6.63,227,2.52,1884,2.41,57,6.6
05:00:01-06:00:00,7,4.17,24,0.49,200,0.47,18.2,4.17,9,5.49,196,4.77,1533,4.29,23.4,5.49,16,4.82,220,2.44,1733,2.22,42,4.87
06:00:01-07:00:00,10,5.95,54,1.1,379,0.9,26,5.95,14,8.54,240,5.85,1994,5.58,28,6.57,24,7.23,294,3.26,2373,3.04,54,6.26
07:00:01-08:00:00,13,7.74,80,1.63,504,1.19,33.8,7.74,9,5.49,262,6.38,2080,5.82,11.7,2.74,22,6.63,342,3.8,2584,3.31,46,5.33
08:00:01-09:00:00,9,5.36,121,2.47,888,2.1,18,4.12,13,7.93,375,9.13,3576,10.01,33.8,7.93,22,6.63,496,5.5,4464,5.72,52,6.03
09:00:01-10:00:00,9,5.36,206,4.2,1552,3.67,23.4,5.36,8,4.88,442,10.76,4056,11.36,20.8,4.88,17,5.12,648,7.19,5608,7.19,44,5.1
10:00:01-11:00:00,7,4.17,154,3.14,1253,2.96,18.2,4.17,8,4.88,307,7.48,2770,7.76,16,3.75,15,4.52,461,5.12,4023,5.16,34,3.94
11:00:01-12:00:00,7,4.17,188,3.83,1687,3.99,18.2,4.17,6,3.66,270,6.58,2618,7.33,7.8,1.83,13,3.92,458,5.08,4305,5.52,26,3.01
12:00:01-13:00:00,7,4.17,213,4.34,1831,4.33,18.2,4.17,7,4.27,146,3.56,1261,3.53,14,3.28,14,4.22,359,3.98,3092,3.96,32,3.71
13:00:01-14:00:00,6,3.57,243,4.96,2158,5.1,12,2.75,5,3.05,198,4.82,1791,5.01,13,3.05,11,3.31,441,4.89,3949,5.06,25,2.9
14:00:01-15:00:00,8,4.76,299,6.1,2490,5.88,20.8,4.76,8,4.88,207,5.04,1986,5.56,20.8,4.88,16,4.82,506,5.62,4476,5.74,42,4.87
15:00:01-16:00:00,8,4.76,256,5.22,2200,5.2,20.8,4.76,8,4.88,210,5.11,1762,4.93,20.8,4.88,16,4.82,466,5.17,3962,5.08,42,4.87
16:00:01-17:00:00,9,5.36,343,6.99,3103,7.33,23.4,5.36,6,3.66,147,3.58,1172,3.28,15.6,3.66,15,4.52,490,5.44,4275,5.48,39,4.52
17:00:01-18:00:00,7,4.17,329,6.71,2864,6.77,18.2,4.17,7,4.27,256,6.23,2060,5.77,14,3.28,14,4.22,585,6.49,4924,6.31,32,3.71
18:00:01-19:00:00,8,4.76,419,8.54,3771,8.91,20.8,4.76,9,5.49,207,5.04,1736,4.86,23.4,5.49,17,5.12,626,6.95,5507,7.06,44,5.1
19:00:01-20:00:00,9,5.36,510,10.4,4553,10.76,23.4,5.36,10,6.1,171,4.16,1443,4.04,26,6.1,19,5.72,681,7.56,5996,7.68,49,5.68
20:00:01-21:00:00,8,4.76,416,8.48,3629,8.57,20.8,4.76,5,3.05,159,3.87,1260,3.53,13,3.05,13,3.92,575,6.38,4889,6.26,34,3.94
21:00:01-22:00:00,8,4.76,283,5.77,2579,6.09,20.8,4.76,10,6.1,122,2.97,1012,2.83,26,6.1,18,5.42,405,4.5,3591,4.6,47,5.45
22:00:01-23:00:00,8,4.76,344,7.01,3046,7.2,20.8,4.76,8,4.88,104,2.53,909,2.55,20.8,4.88,16,4.82,448,4.97,3955,5.07,42,4.87
23:00:01-24:00:00,7,4.17,249,5.08,2189,5.17,18.2,4.17,5,3.05,33,0.8,260,0.73,10,2.35,12,3.61,282,3.13,2449,3.14,28,3.24
,168,,4904,,42326,,436.8,,164,,4106,,35713,,426.4,,332,,9010,,78039,,863,
