Route:- 6080,Date:- 10/28/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,0,0,0,0,0,0,0,0,1,1.49,2,0.25,8,0.12,2.2,1.49,1,0.77,2,0.1,8,0.05,2,0.7
06:00:01-07:00:00,4,6.35,7,0.59,52,0.53,8.8,6.35,6,8.96,72,9.11,488,7.27,12,8.14,10,7.69,79,3.98,540,3.26,21,7.34
07:00:01-08:00:00,5,7.94,8,0.67,64,0.65,11,7.94,6,8.96,102,12.91,822,12.25,13.2,8.96,11,8.46,110,5.54,886,5.34,24,8.39
08:00:01-09:00:00,3,4.76,28,2.35,214,2.17,6.6,4.76,3,4.48,80,10.13,748,11.15,6.6,4.48,6,4.62,108,5.44,962,5.8,13,4.55
09:00:01-10:00:00,4,6.35,24,2.01,114,1.15,8.8,6.35,5,7.46,97,12.28,882,13.15,11,7.46,9,6.92,121,6.1,996,6,20,6.99
10:00:01-11:00:00,6,9.52,37,3.1,310,3.14,13.2,9.52,4,5.97,65,8.23,786,11.72,8.8,5.97,10,7.69,102,5.14,1096,6.61,22,7.69
11:00:01-12:00:00,2,3.17,23,1.93,204,2.07,4.4,3.17,5,7.46,65,8.23,635,9.46,11,7.46,7,5.38,88,4.44,839,5.06,15,5.24
12:00:01-13:00:00,3,4.76,28,2.35,196,1.98,6.6,4.76,2,2.99,48,6.08,385,5.74,4.4,2.99,5,3.85,76,3.83,581,3.5,11,3.85
13:00:01-14:00:00,2,3.17,22,1.84,182,1.84,4.4,3.17,2,2.99,17,2.15,103,1.54,4.4,2.99,4,3.08,39,1.97,285,1.72,9,3.15
14:00:01-15:00:00,3,4.76,35,2.93,202,2.04,6.6,4.76,3,4.48,35,4.43,250,3.73,6.6,4.48,6,4.62,70,3.53,452,2.73,13,4.55
15:00:01-16:00:00,3,4.76,40,3.35,326,3.3,6.6,4.76,4,5.97,35,4.43,198,2.95,8,5.43,7,5.38,75,3.78,524,3.16,15,5.24
16:00:01-17:00:00,2,3.17,37,3.1,282,2.85,4.4,3.17,2,2.99,10,1.27,88,1.31,4,2.71,4,3.08,47,2.37,370,2.23,8,2.8
17:00:01-18:00:00,3,4.76,73,6.11,625,6.33,6.6,4.76,3,4.48,21,2.66,158,2.36,6.6,4.48,6,4.62,94,4.74,783,4.72,13,4.55
18:00:01-19:00:00,3,4.76,119,9.97,1001,10.13,6.6,4.76,3,4.48,20,2.53,182,2.71,6.6,4.48,6,4.62,139,7.01,1183,7.13,13,4.55
19:00:01-20:00:00,4,6.35,206,17.25,1730,17.51,8.8,6.35,2,2.99,19,2.41,154,2.3,4,2.71,6,4.62,225,11.34,1884,11.36,13,4.55
20:00:01-21:00:00,4,6.35,126,10.55,1084,10.97,8.8,6.35,4,5.97,41,5.19,324,4.83,8,5.43,8,6.15,167,8.42,1408,8.49,17,5.94
21:00:01-22:00:00,3,4.76,207,17.34,1772,17.94,6.6,4.76,3,4.48,25,3.16,210,3.13,6,4.07,6,4.62,232,11.69,1982,11.95,13,4.55
22:00:01-23:00:00,6,9.52,120,10.05,1058,10.71,13.2,9.52,5,7.46,30,3.8,248,3.7,11,7.46,11,8.46,150,7.56,1306,7.87,24,8.39
23:00:01-24:00:00,3,4.76,54,4.52,462,4.68,6,4.33,4,5.97,6,0.76,40,0.6,8.8,5.97,7,5.38,60,3.02,502,3.03,15,5.24
,63,,1194,,9878,,138.6,,67,,790,,6709,,147.4,,130,,1984,,16587,,286,
