Route:- 0071,Date:- 10/28/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,0,0,0,0,0,0,0,0,2,12.5,3,0.23,24,0.14,60.8,12.5,2,6.25,3,0.12,24,0.07,61,6.27
07:00:01-08:00:00,1,6.25,0,0,0,0,30.4,6.25,3,18.75,64,4.87,942,5.47,91.2,18.75,4,12.5,64,2.51,942,2.85,122,12.54
08:00:01-09:00:00,1,6.25,30,2.42,356,2.26,5.6,1.15,0,0,107,8.14,1327,7.71,0,0,1,3.13,137,5.36,1683,5.1,6,0.62
09:00:01-10:00:00,2,12.5,197,15.89,2298,14.56,60.8,12.5,1,6.25,8,0.61,132,0.77,30.4,6.25,3,9.38,205,8.03,2430,7.36,91,9.35
10:00:01-11:00:00,0,0,87,7.02,1140,7.22,0,0,1,6.25,90,6.85,1293,7.51,30.4,6.25,1,3.13,177,6.93,2433,7.37,30,3.08
11:00:01-12:00:00,0,0,4,0.32,96,0.61,0,0,1,6.25,124,9.44,1483,8.62,4.1,0.84,1,3.13,128,5.01,1579,4.79,4,0.41
12:00:01-13:00:00,3,18.75,108,8.71,1295,8.2,91.2,18.75,1,6.25,42,3.2,394,2.29,2.9,0.6,4,12.5,150,5.87,1689,5.12,94,9.66
13:00:01-14:00:00,0,0,119,9.6,1380,8.74,0,0,2,12.5,47,3.58,709,4.12,22.4,4.61,2,6.25,166,6.5,2089,6.33,22,2.26
14:00:01-15:00:00,1,6.25,49,3.95,516,3.27,10,2.06,0,0,108,8.22,1930,11.21,0,0,1,3.13,157,6.15,2446,7.41,10,1.03
15:00:01-16:00:00,1,6.25,0,0,0,0,30.4,6.25,1,6.25,106,8.07,1191,6.92,12.7,2.61,2,6.25,106,4.15,1191,3.61,43,4.42
16:00:01-17:00:00,1,6.25,73,5.89,999,6.33,30.4,6.25,2,12.5,124,9.44,1752,10.18,3.2,0.66,3,9.38,197,7.71,2751,8.34,34,3.49
17:00:01-18:00:00,0,0,144,11.61,2084,13.2,0,0,1,6.25,152,11.57,2081,12.09,10.6,2.18,1,3.13,296,11.59,4165,12.62,11,1.13
18:00:01-19:00:00,1,6.25,74,5.97,867,5.49,7,1.44,0,0,189,14.38,2139,12.43,0,0,1,3.13,263,10.3,3006,9.11,7,0.72
19:00:01-20:00:00,2,12.5,49,3.95,685,4.34,20.6,4.24,0,0,51,3.88,546,3.17,0,0,2,6.25,100,3.92,1231,3.73,21,2.16
20:00:01-21:00:00,1,6.25,137,11.05,1896,12.01,1.9,0.39,1,6.25,60,4.57,720,4.18,30.4,6.25,2,6.25,197,7.71,2616,7.93,32,3.29
21:00:01-22:00:00,0,0,92,7.42,1017,6.44,0,0,0,0,39,2.97,550,3.2,0,0,0,0,131,5.13,1567,4.75,0,0
22:00:01-23:00:00,2,12.5,30,2.42,376,2.38,5.8,1.19,0,0,0,0,0,0,0,0,2,6.25,30,1.17,376,1.14,6,0.62
23:00:01-24:00:00,0,0,47,3.79,780,4.94,0,0,0,0,0,0,0,0,0,0,0,0,47,1.84,780,2.36,0,0
,16,,1240,,15785,,486.4,,16,,1314,,17213,,486.4,,32,,2554,,32998,,973,
