Route:- 3860,Date:- 10/28/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,2.44,0,0,0,0,7,2.44,0,0,0,0,0,0,0,0,1,1.2,0,0,0,0,7,1.2
06:00:01-07:00:00,4,9.76,9,1.16,62,0.9,23.6,8.22,5,11.9,41,5.73,368,5.59,35,11.9,9,10.84,50,3.36,430,3.2,59,10.15
07:00:01-08:00:00,7,17.07,49,6.34,408,5.94,49,17.07,6,14.29,65,9.09,648,9.84,42,14.29,13,15.66,114,7.66,1056,7.85,91,15.66
08:00:01-09:00:00,5,12.2,69,8.93,590,8.59,35,12.2,5,11.9,92,12.87,872,13.24,18,6.12,10,12.05,161,10.82,1462,10.87,53,9.12
09:00:01-10:00:00,4,9.76,71,9.18,566,8.24,16,5.57,4,9.52,58,8.11,590,8.96,11.6,3.95,8,9.64,129,8.67,1156,8.59,28,4.82
10:00:01-11:00:00,3,7.32,63,8.15,686,9.99,21,7.32,3,7.14,52,7.27,490,7.44,21,7.14,6,7.23,115,7.73,1176,8.74,42,7.23
11:00:01-12:00:00,2,4.88,23,2.98,200,2.91,8.8,3.07,4,9.52,71,9.93,606,9.2,28,9.52,6,7.23,94,6.32,806,5.99,37,6.37
12:00:01-13:00:00,4,9.76,92,11.9,860,12.52,28,9.76,2,4.76,41,5.73,365,5.54,2.2,0.75,6,7.23,133,8.94,1225,9.11,30,5.16
13:00:01-14:00:00,2,4.88,14,1.81,114,1.66,8,2.79,3,7.14,41,5.73,380,5.77,13.8,4.69,5,6.02,55,3.7,494,3.67,22,3.79
14:00:01-15:00:00,1,2.44,74,9.57,694,10.1,4,1.39,1,2.38,19,2.66,166,2.52,4,1.36,2,2.41,93,6.25,860,6.39,8,1.38
15:00:01-16:00:00,1,2.44,39,5.05,356,5.18,7,2.44,1,2.38,50,6.99,439,6.67,4,1.36,2,2.41,89,5.98,795,5.91,11,1.89
16:00:01-17:00:00,1,2.44,39,5.05,364,5.3,3.6,1.25,2,4.76,39,5.45,360,5.47,2.2,0.75,3,3.61,78,5.24,724,5.38,6,1.03
17:00:01-18:00:00,2,4.88,64,8.28,557,8.11,14,4.88,1,2.38,44,6.15,423,6.42,7,2.38,3,3.61,108,7.26,980,7.28,21,3.61
18:00:01-19:00:00,1,2.44,43,5.56,398,5.79,3.7,1.29,2,4.76,52,7.27,449,6.82,14,4.76,3,3.61,95,6.38,847,6.3,18,3.1
19:00:01-20:00:00,1,2.44,45,5.82,376,5.47,7,2.44,1,2.38,26,3.64,214,3.25,2.4,0.82,2,2.41,71,4.77,590,4.39,9,1.55
20:00:01-21:00:00,1,2.44,58,7.5,450,6.55,6.6,2.3,2,4.76,7,0.98,50,0.76,14,4.76,3,3.61,65,4.37,500,3.72,21,3.61
21:00:01-22:00:00,1,2.44,21,2.72,188,2.74,7,2.44,0,0,17,2.38,165,2.51,0,0,1,1.2,38,2.55,353,2.62,7,1.2
22:00:01-23:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,41,,773,,6869,,287,,42,,715,,6585,,294,,83,,1488,,13454,,581,
