Route:- 6074,Date:- 10/28/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,4,6.15,23,1,130,0.64,22,6.15,0,0,0,0,0,0,0,0,4,6.15,23,1,130,0.64,22,6.15
06:00:01-07:00:00,8,12.31,100,4.34,721,3.55,44,12.31,0,0,0,0,0,0,0,0,8,12.31,100,4.34,721,3.55,44,12.29
07:00:01-08:00:00,7,10.77,157,6.82,1144,5.63,30.1,8.42,0,0,0,0,0,0,0,0,7,10.77,157,6.82,1144,5.63,30,8.38
08:00:01-09:00:00,5,7.69,224,9.73,2207,10.86,21.5,6.01,0,0,0,0,0,0,0,0,5,7.69,224,9.73,2207,10.86,22,6.15
09:00:01-10:00:00,4,6.15,137,5.95,1217,5.99,17.2,4.81,0,0,0,0,0,0,0,0,4,6.15,137,5.95,1217,5.99,17,4.75
10:00:01-11:00:00,2,3.08,113,4.91,985,4.85,2.4,0.67,0,0,0,0,0,0,0,0,2,3.08,113,4.91,985,4.85,2,0.56
11:00:01-12:00:00,4,6.15,100,4.34,803,3.95,10.8,3.02,0,0,0,0,0,0,0,0,4,6.15,100,4.34,803,3.95,11,3.07
12:00:01-13:00:00,1,1.54,72,3.13,656,3.23,4.3,1.2,0,0,0,0,0,0,0,0,1,1.54,72,3.13,656,3.23,4,1.12
13:00:01-14:00:00,4,6.15,107,4.65,892,4.39,11.2,3.13,0,0,0,0,0,0,0,0,4,6.15,107,4.65,892,4.39,11,3.07
14:00:01-15:00:00,4,6.15,76,3.3,668,3.29,22,6.15,0,0,0,0,0,0,0,0,4,6.15,76,3.3,668,3.29,22,6.15
15:00:01-16:00:00,5,7.69,99,4.3,948,4.66,27.5,7.69,0,0,0,0,0,0,0,0,5,7.69,99,4.3,948,4.66,28,7.82
16:00:01-17:00:00,1,1.54,105,4.56,924,4.55,2.7,0.76,0,0,0,0,0,0,0,0,1,1.54,105,4.56,924,4.55,3,0.84
17:00:01-18:00:00,3,4.62,141,6.13,1175,5.78,8.4,2.35,0,0,0,0,0,0,0,0,3,4.62,141,6.13,1175,5.78,8,2.23
18:00:01-19:00:00,3,4.62,193,8.38,1687,8.3,16.5,4.62,0,0,0,0,0,0,0,0,3,4.62,193,8.38,1687,8.3,16,4.47
19:00:01-20:00:00,2,3.08,223,9.69,2132,10.49,5.4,1.51,0,0,0,0,0,0,0,0,2,3.08,223,9.69,2132,10.49,5,1.4
20:00:01-21:00:00,3,4.62,194,8.43,1817,8.94,8.4,2.35,0,0,0,0,0,0,0,0,3,4.62,194,8.43,1817,8.94,8,2.23
21:00:01-22:00:00,2,3.08,138,5.99,1330,6.54,8.6,2.41,0,0,0,0,0,0,0,0,2,3.08,138,5.99,1330,6.54,9,2.51
22:00:01-23:00:00,1,1.54,60,2.61,551,2.71,4.3,1.2,0,0,0,0,0,0,0,0,1,1.54,60,2.61,551,2.71,4,1.12
23:00:01-24:00:00,2,3.08,40,1.74,341,1.68,11,3.08,0,0,0,0,0,0,0,0,2,3.08,40,1.74,341,1.68,11,3.07
,65,,2302,,20328,,357.5,,0,,0,,0,,0,,65,,2302,,20328,,358,
