Route:- 6064,Date:- 10/28/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,4,2.4,62,0.6,500,0.61,17.6,2.4,0,0,0,0,0,0,0,0,4,2.4,62,0.6,500,0.61,18,2.45
05:00:01-06:00:00,6,3.59,71,0.69,498,0.61,12,1.63,0,0,0,0,0,0,0,0,6,3.59,71,0.69,498,0.61,12,1.63
06:00:01-07:00:00,7,4.19,205,1.99,1338,1.63,16.8,2.29,0,0,0,0,0,0,0,0,7,4.19,205,1.99,1338,1.63,17,2.31
07:00:01-08:00:00,13,7.78,384,3.72,2909,3.54,40.3,5.48,0,0,0,0,0,0,0,0,13,7.78,384,3.72,2909,3.54,40,5.44
08:00:01-09:00:00,12,7.19,543,5.26,4521,5.5,52.8,7.19,0,0,0,0,0,0,0,0,12,7.19,543,5.26,4521,5.5,53,7.21
09:00:01-10:00:00,8,4.79,667,6.47,5876,7.15,24.8,3.38,0,0,0,0,0,0,0,0,8,4.79,667,6.47,5876,7.15,25,3.4
10:00:01-11:00:00,10,5.99,648,6.28,5546,6.75,44,5.99,0,0,0,0,0,0,0,0,10,5.99,648,6.28,5546,6.75,44,5.99
11:00:01-12:00:00,5,2.99,428,4.15,3571,4.35,22,2.99,0,0,0,0,0,0,0,0,5,2.99,428,4.15,3571,4.35,22,2.99
12:00:01-13:00:00,8,4.79,446,4.32,3774,4.59,19.2,2.61,0,0,0,0,0,0,0,0,8,4.79,446,4.32,3774,4.59,19,2.59
13:00:01-14:00:00,6,3.59,469,4.55,3668,4.46,26.4,3.59,0,0,0,0,0,0,0,0,6,3.59,469,4.55,3668,4.46,26,3.54
14:00:01-15:00:00,7,4.19,409,3.96,3232,3.93,14,1.91,0,0,0,0,0,0,0,0,7,4.19,409,3.96,3232,3.93,14,1.9
15:00:01-16:00:00,9,5.39,579,5.61,4506,5.48,18,2.45,0,0,0,0,0,0,0,0,9,5.39,579,5.61,4506,5.48,18,2.45
16:00:01-17:00:00,11,6.59,678,6.57,5326,6.48,48.4,6.59,0,0,0,0,0,0,0,0,11,6.59,678,6.57,5326,6.48,48,6.53
17:00:01-18:00:00,13,7.78,832,8.06,6445,7.84,40.3,5.48,0,0,0,0,0,0,0,0,13,7.78,832,8.06,6445,7.84,40,5.44
18:00:01-19:00:00,9,5.39,932,9.03,7193,8.75,21.6,2.94,0,0,0,0,0,0,0,0,9,5.39,932,9.03,7193,8.75,22,2.99
19:00:01-20:00:00,11,6.59,868,8.41,6867,8.36,48.4,6.59,0,0,0,0,0,0,0,0,11,6.59,868,8.41,6867,8.36,48,6.53
20:00:01-21:00:00,7,4.19,732,7.1,5610,6.83,14,1.91,0,0,0,0,0,0,0,0,7,4.19,732,7.1,5610,6.83,14,1.9
21:00:01-22:00:00,11,6.59,707,6.85,5556,6.76,26.4,3.59,0,0,0,0,0,0,0,0,11,6.59,707,6.85,5556,6.76,26,3.54
22:00:01-23:00:00,7,4.19,419,4.06,3283,4,14,1.91,0,0,0,0,0,0,0,0,7,4.19,419,4.06,3283,4,14,1.9
23:00:01-24:00:00,3,1.8,238,2.31,1954,2.38,7.2,0.98,0,0,0,0,0,0,0,0,3,1.8,238,2.31,1954,2.38,7,0.95
,167,,10317,,82173,,734.8,,0,,0,,0,,0,,167,,10317,,82173,,735,
