Route:- 6020,Date:- 10/28/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,3,2.1,9,0.23,84,0.21,15.6,2.1,0,0,0,0,0,0,0,0,3,1.08,9,0.13,84,0.13,16,1.11
06:00:01-07:00:00,7,4.9,243,6.28,2314,5.85,21,2.82,5,3.73,46,1.61,384,1.39,26,3.73,12,4.33,289,4.29,2698,4.02,47,3.26
07:00:01-08:00:00,13,9.09,320,8.26,3068,7.76,67.6,9.09,8,5.97,127,4.45,1043,3.77,41.6,5.97,21,7.58,447,6.64,4111,6.12,109,7.57
08:00:01-09:00:00,13,9.09,431,11.13,4409,11.15,67.6,9.09,16,11.94,167,5.85,1518,5.49,83.2,11.94,29,10.47,598,8.89,5927,8.82,151,10.49
09:00:01-10:00:00,14,9.79,579,14.95,6416,16.23,72.8,9.79,12,8.96,150,5.25,1384,5.01,58.8,8.44,26,9.39,729,10.83,7800,11.61,132,9.17
10:00:01-11:00:00,9,6.29,402,10.38,4337,10.97,14.4,1.94,10,7.46,75,2.63,688,2.49,52,7.46,19,6.86,477,7.09,5025,7.48,66,4.58
11:00:01-12:00:00,10,6.99,260,6.71,2808,7.1,52,6.99,6,4.48,91,3.19,875,3.17,31.2,4.48,16,5.78,351,5.22,3683,5.48,83,5.76
12:00:01-13:00:00,8,5.59,199,5.14,2066,5.23,21.6,2.9,10,7.46,128,4.48,1315,4.76,52,7.46,18,6.5,327,4.86,3381,5.03,74,5.14
13:00:01-14:00:00,8,5.59,200,5.17,2047,5.18,41.6,5.59,9,6.72,140,4.9,1412,5.11,27,3.87,17,6.14,340,5.05,3459,5.15,69,4.79
14:00:01-15:00:00,9,6.29,171,4.42,1767,4.47,46.8,6.29,6,4.48,161,5.64,1538,5.57,31.2,4.48,15,5.42,332,4.93,3305,4.92,78,5.42
15:00:01-16:00:00,9,6.29,108,2.79,1163,2.94,27,3.63,6,4.48,224,7.84,2180,7.89,29.4,4.22,15,5.42,332,4.93,3343,4.98,56,3.89
16:00:01-17:00:00,7,4.9,101,2.61,984,2.49,36.4,4.9,5,3.73,249,8.72,2402,8.69,15,2.15,12,4.33,350,5.2,3386,5.04,51,3.54
17:00:01-18:00:00,4,2.8,123,3.18,1168,2.95,20.8,2.8,6,4.48,237,8.3,2311,8.36,31.2,4.48,10,3.61,360,5.35,3479,5.18,52,3.61
18:00:01-19:00:00,8,5.59,209,5.4,1998,5.05,12.8,1.72,7,5.22,326,11.41,3475,12.57,36.4,5.22,15,5.42,535,7.95,5473,8.15,49,3.4
19:00:01-20:00:00,9,6.29,203,5.24,1952,4.94,46.8,6.29,9,6.72,302,10.57,3040,11,27,3.87,18,6.5,505,7.5,4992,7.43,74,5.14
20:00:01-21:00:00,6,4.2,114,2.94,1100,2.78,31.2,4.2,8,5.97,197,6.9,1924,6.96,33.6,4.82,14,5.05,311,4.62,3024,4.5,65,4.51
21:00:01-22:00:00,4,2.8,164,4.24,1526,3.86,20.8,2.8,7,5.22,133,4.66,1190,4.31,29.4,4.22,11,3.97,297,4.41,2716,4.04,50,3.47
22:00:01-23:00:00,2,1.4,36,0.93,324,0.82,10.4,1.4,4,2.99,104,3.64,956,3.46,12,1.72,6,2.17,140,2.08,1280,1.91,22,1.53
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,143,,3872,,39531,,743.6,,134,,2857,,27635,,696.8,,277,,6729,,67166,,1440,
