Route:- 6034,Date:- 10/28/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,3.13,1,0.08,0,0,20.2,3.13,0,0,0,0,0,0,0,0,1,3.13,1,0.08,0,0,20,3.1
06:00:01-07:00:00,5,15.63,56,4.33,440,3.59,16.5,2.55,0,0,0,0,0,0,0,0,5,15.63,56,4.33,440,3.59,16,2.48
07:00:01-08:00:00,2,6.25,75,5.8,580,4.74,8.8,1.36,0,0,0,0,0,0,0,0,2,6.25,75,5.8,580,4.74,9,1.39
08:00:01-09:00:00,2,6.25,125,9.67,1211,9.89,5.4,0.84,0,0,0,0,0,0,0,0,2,6.25,125,9.67,1211,9.89,5,0.77
09:00:01-10:00:00,1,3.13,106,8.2,1061,8.66,2.3,0.36,0,0,0,0,0,0,0,0,1,3.13,106,8.2,1061,8.66,2,0.31
10:00:01-11:00:00,2,6.25,57,4.41,656,5.36,40.4,6.25,0,0,0,0,0,0,0,0,2,6.25,57,4.41,656,5.36,40,6.19
11:00:01-12:00:00,1,3.13,58,4.49,664,5.42,20.2,3.13,0,0,0,0,0,0,0,0,1,3.13,58,4.49,664,5.42,20,3.1
12:00:01-13:00:00,2,6.25,56,4.33,580,4.74,40.4,6.25,0,0,0,0,0,0,0,0,2,6.25,56,4.33,580,4.74,40,6.19
13:00:01-14:00:00,1,3.13,46,3.56,355,2.9,4.4,0.68,0,0,0,0,0,0,0,0,1,3.13,46,3.56,355,2.9,4,0.62
14:00:01-15:00:00,3,9.38,64,4.95,670,5.47,8.1,1.25,0,0,0,0,0,0,0,0,3,9.38,64,4.95,670,5.47,8,1.24
15:00:01-16:00:00,3,9.38,78,6.03,605,4.94,8.1,1.25,0,0,0,0,0,0,0,0,3,9.38,78,6.03,605,4.94,8,1.24
16:00:01-17:00:00,2,6.25,81,6.26,694,5.67,5.4,0.84,0,0,0,0,0,0,0,0,2,6.25,81,6.26,694,5.67,5,0.77
17:00:01-18:00:00,2,6.25,101,7.81,1004,8.2,5.4,0.84,0,0,0,0,0,0,0,0,2,6.25,101,7.81,1004,8.2,5,0.77
18:00:01-19:00:00,1,3.13,117,9.05,1102,9,17.5,2.71,0,0,0,0,0,0,0,0,1,3.13,117,9.05,1102,9,18,2.79
19:00:01-20:00:00,2,6.25,116,8.97,1086,8.87,5.4,0.84,0,0,0,0,0,0,0,0,2,6.25,116,8.97,1086,8.87,5,0.77
20:00:01-21:00:00,0,0,72,5.57,752,6.14,0,0,0,0,0,0,0,0,0,0,0,0,72,5.57,752,6.14,0,0
21:00:01-22:00:00,2,6.25,47,3.63,444,3.63,11.4,1.76,0,0,0,0,0,0,0,0,2,6.25,47,3.63,444,3.63,11,1.7
22:00:01-23:00:00,0,0,37,2.86,342,2.79,0,0,0,0,0,0,0,0,0,0,0,0,37,2.86,342,2.79,0,0
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,32,,1293,,12246,,646.4,,0,,0,,0,,0,,32,,1293,,12246,,646,
