Route:- 3870,Date:- 10/28/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,0,0,0,0,0,0,0,0,1,1.2,1,0.08,0,0,3.6,1.2,1,0.61,1,0.04,0,0,4,0.68
05:00:01-06:00:00,2,2.47,5,0.34,18,0.14,7.2,2.47,4,4.82,23,1.93,156,1.48,14.4,4.82,6,3.66,28,1.05,174,0.74,22,3.73
06:00:01-07:00:00,3,3.7,10,0.68,76,0.58,10.8,3.7,8,9.64,32,2.69,214,2.04,8.8,2.95,11,6.71,42,1.58,290,1.23,20,3.39
07:00:01-08:00:00,7,8.64,13,0.88,58,0.45,25.2,8.64,8,9.64,34,2.86,292,2.78,28.8,9.64,15,9.15,47,1.77,350,1.49,54,9.15
08:00:01-09:00:00,7,8.64,51,3.47,366,2.81,25.2,8.64,6,7.23,89,7.49,856,8.14,21.6,7.23,13,7.93,140,5.27,1222,5.2,47,7.97
09:00:01-10:00:00,8,9.88,87,5.92,816,6.27,28.8,9.88,9,10.84,116,9.76,1210,11.51,32.4,10.84,17,10.37,203,7.63,2026,8.62,61,10.34
10:00:01-11:00:00,6,7.41,115,7.82,1122,8.63,21.6,7.41,6,7.23,59,4.96,514,4.89,21.6,7.23,12,7.32,174,6.54,1636,6.96,43,7.29
11:00:01-12:00:00,5,6.17,69,4.69,708,5.44,18,6.17,4,4.82,50,4.21,403,3.83,9.6,3.21,9,5.49,119,4.48,1111,4.72,28,4.75
12:00:01-13:00:00,3,3.7,53,3.61,564,4.34,10.8,3.7,2,2.41,55,4.63,503,4.79,4.8,1.61,5,3.05,108,4.06,1067,4.54,16,2.71
13:00:01-14:00:00,3,3.7,128,8.71,1194,9.18,9.6,3.29,5,6.02,68,5.72,559,5.32,18,6.02,8,4.88,196,7.37,1753,7.45,28,4.75
14:00:01-15:00:00,3,3.7,84,5.71,733,5.64,10.8,3.7,2,2.41,51,4.29,468,4.45,2.2,0.74,5,3.05,135,5.08,1201,5.11,13,2.2
15:00:01-16:00:00,1,1.23,53,3.61,417,3.21,3.2,1.1,2,2.41,41,3.45,284,2.7,7.2,2.41,3,1.83,94,3.54,701,2.98,10,1.69
16:00:01-17:00:00,3,3.7,83,5.65,781,6,10.8,3.7,4,4.82,65,5.47,561,5.34,9.6,3.21,7,4.27,148,5.57,1342,5.71,20,3.39
17:00:01-18:00:00,5,6.17,182,12.38,1595,12.26,18,6.17,6,7.23,76,6.39,678,6.45,21.6,7.23,11,6.71,258,9.7,2273,9.67,40,6.78
18:00:01-19:00:00,2,2.47,101,6.87,835,6.42,7.2,2.47,1,1.2,120,10.09,1016,9.67,3.2,1.07,3,1.83,221,8.31,1851,7.87,10,1.69
19:00:01-20:00:00,3,3.7,119,8.1,1032,7.93,10.8,3.7,4,4.82,96,8.07,870,8.28,14.4,4.82,7,4.27,215,8.09,1902,8.09,25,4.24
20:00:01-21:00:00,5,6.17,138,9.39,1237,9.51,18,6.17,4,4.82,128,10.77,1128,10.73,14.4,4.82,9,5.49,266,10,2365,10.06,32,5.42
21:00:01-22:00:00,5,6.17,120,8.16,1007,7.74,16,5.49,3,3.61,34,2.86,308,2.93,10.8,3.61,8,4.88,154,5.79,1315,5.59,27,4.58
22:00:01-23:00:00,8,9.88,45,3.06,368,2.83,28.8,9.88,4,4.82,50,4.21,482,4.59,14.4,4.82,12,7.32,95,3.57,850,3.61,43,7.29
23:00:01-24:00:00,2,2.47,14,0.95,80,0.62,7.2,2.47,0,0,1,0.08,8,0.08,0,0,2,1.22,15,0.56,88,0.37,7,1.19
,81,,1470,,13007,,291.6,,83,,1189,,10510,,298.8,,164,,2659,,23517,,590,
