Route:- 6050,Date:- 10/26/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,11,7.19,188,4.19,1625,4.13,28.6,7.19,8,5.48,67,1.63,476,1.35,20.8,5.48,19,6.35,255,2.97,2101,2.82,49,6.31
05:00:01-06:00:00,6,3.92,34,0.76,200,0.51,15.6,3.92,9,6.16,185,4.49,1444,4.1,23.4,6.16,15,5.02,219,2.55,1644,2.21,39,5.02
06:00:01-07:00:00,11,7.19,53,1.18,388,0.99,28.6,7.19,13,8.9,350,8.5,2310,6.56,33.8,8.9,24,8.03,403,4.69,2698,3.62,62,7.98
07:00:01-08:00:00,10,6.54,64,1.43,456,1.16,26,6.54,11,7.53,355,8.62,2966,8.43,14.3,3.77,21,7.02,419,4.87,3422,4.59,40,5.15
08:00:01-09:00:00,7,4.58,118,2.63,937,2.38,18.2,4.58,8,5.48,377,9.16,3638,10.33,20.8,5.48,15,5.02,495,5.76,4575,6.14,39,5.02
09:00:01-10:00:00,9,5.88,154,3.44,1202,3.05,23.4,5.88,6,4.11,408,9.91,3722,10.57,15.6,4.11,15,5.02,562,6.54,4924,6.6,39,5.02
10:00:01-11:00:00,7,4.58,115,2.57,827,2.1,18.2,4.58,8,5.48,332,8.07,3157,8.97,20.8,5.48,15,5.02,447,5.2,3984,5.34,39,5.02
11:00:01-12:00:00,8,5.23,175,3.9,1563,3.97,20.8,5.23,7,4.79,326,7.92,2872,8.16,18.2,4.79,15,5.02,501,5.83,4435,5.95,39,5.02
12:00:01-13:00:00,6,3.92,250,5.58,2134,5.42,15.6,3.92,7,4.79,191,4.64,1772,5.03,18.2,4.79,13,4.35,441,5.13,3906,5.24,34,4.38
13:00:01-14:00:00,6,3.92,140,3.12,1145,2.91,12,3.02,5,3.42,185,4.49,1504,4.27,13,3.42,11,3.68,325,3.78,2649,3.55,25,3.22
14:00:01-15:00:00,4,2.61,181,4.04,1535,3.9,10.4,2.61,5,3.42,124,3.01,1081,3.07,13,3.42,9,3.01,305,3.55,2616,3.51,23,2.96
15:00:01-16:00:00,6,3.92,227,5.06,2021,5.14,15.6,3.92,4,2.74,127,3.09,1189,3.38,10.4,2.74,10,3.34,354,4.12,3210,4.31,26,3.35
16:00:01-17:00:00,7,4.58,316,7.05,2805,7.13,18.2,4.58,7,4.79,158,3.84,1383,3.93,18.2,4.79,14,4.68,474,5.51,4188,5.62,36,4.63
17:00:01-18:00:00,9,5.88,365,8.14,3224,8.19,23.4,5.88,8,5.48,215,5.22,1682,4.78,20.8,5.48,17,5.69,580,6.75,4906,6.58,44,5.66
18:00:01-19:00:00,7,4.58,302,6.74,2708,6.88,18.2,4.58,6,4.11,151,3.67,1327,3.77,15.6,4.11,13,4.35,453,5.27,4035,5.41,34,4.38
19:00:01-20:00:00,9,5.88,470,10.49,4281,10.88,23.4,5.88,7,4.79,152,3.69,1259,3.58,14,3.69,16,5.35,622,7.23,5540,7.43,37,4.76
20:00:01-21:00:00,8,5.23,383,8.55,3504,8.9,20.8,5.23,7,4.79,174,4.23,1456,4.14,18.2,4.79,15,5.02,557,6.48,4960,6.65,39,5.02
21:00:01-22:00:00,8,5.23,421,9.39,3876,9.85,20.8,5.23,10,6.85,135,3.28,1106,3.14,26,6.85,18,6.02,556,6.47,4982,6.68,47,6.05
22:00:01-23:00:00,8,5.23,361,8.05,3381,8.59,20.8,5.23,9,6.16,92,2.24,757,2.15,18,4.74,17,5.69,453,5.27,4138,5.55,39,5.02
23:00:01-24:00:00,6,3.92,165,3.68,1537,3.91,15.6,3.92,1,0.68,12,0.29,102,0.29,2,0.53,7,2.34,177,2.06,1639,2.2,18,2.32
,153,,4482,,39349,,397.8,,146,,4116,,35203,,379.6,,299,,8598,,74552,,777,
