Route:- 6040,Date:- 10/26/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,1.79,0,0,0,0,3.5,1.79,0,0,0,0,0,0,0,0,1,0.87,0,0,0,0,4,1
06:00:01-07:00:00,3,5.36,27,2.62,92,1.17,7.5,3.83,5,8.47,38,2.67,204,1.86,17.5,8.47,8,6.96,65,2.65,296,1.57,25,6.22
07:00:01-08:00:00,4,7.14,30,2.91,152,1.94,10,5.1,4,6.78,56,3.93,344,3.13,6.8,3.29,8,6.96,86,3.5,496,2.63,17,4.23
08:00:01-09:00:00,4,7.14,70,6.8,462,5.88,14,7.14,3,5.08,64,4.49,468,4.26,10.5,5.08,7,6.09,134,5.46,930,4.93,24,5.97
09:00:01-10:00:00,4,7.14,62,6.02,464,5.91,14,7.14,2,3.39,73,5.12,714,6.49,5,2.42,6,5.22,135,5.5,1178,6.25,19,4.73
10:00:01-11:00:00,3,5.36,72,6.99,522,6.65,10.5,5.36,5,8.47,78,5.47,624,5.68,17.5,8.47,8,6.96,150,6.11,1146,6.08,28,6.97
11:00:01-12:00:00,3,5.36,50,4.85,457,5.82,10.5,5.36,3,5.08,44,3.09,336,3.06,10.5,5.08,6,5.22,94,3.83,793,4.21,21,5.22
12:00:01-13:00:00,1,1.79,50,4.85,327,4.16,2.2,1.12,3,5.08,37,2.6,254,2.31,6.6,3.2,4,3.48,87,3.54,581,3.08,9,2.24
13:00:01-14:00:00,5,8.93,40,3.88,274,3.49,17.5,8.93,3,5.08,59,4.14,395,3.59,10.5,5.08,8,6.96,99,4.03,669,3.55,28,6.97
14:00:01-15:00:00,4,7.14,34,3.3,212,2.7,14,7.14,3,5.08,40,2.81,305,2.77,10.5,5.08,7,6.09,74,3.01,517,2.74,24,5.97
15:00:01-16:00:00,1,1.79,16,1.55,136,1.73,1.7,0.87,2,3.39,39,2.74,314,2.86,7,3.39,3,2.61,55,2.24,450,2.39,9,2.24
16:00:01-17:00:00,3,5.36,37,3.59,302,3.85,5.1,2.6,2,3.39,48,3.37,372,3.38,7,3.39,5,4.35,85,3.46,674,3.58,12,2.99
17:00:01-18:00:00,3,5.36,70,6.8,572,7.28,10.5,5.36,2,3.39,74,5.19,582,5.29,3.4,1.65,5,4.35,144,5.87,1154,6.12,14,3.48
18:00:01-19:00:00,3,5.36,125,12.14,1043,13.28,10.5,5.36,3,5.08,125,8.77,971,8.83,10.5,5.08,6,5.22,250,10.18,2014,10.68,21,5.22
19:00:01-20:00:00,4,7.14,160,15.53,1323,16.84,8.8,4.49,5,8.47,215,15.09,1690,15.37,17.5,8.47,9,7.83,375,15.27,3013,15.98,26,6.47
20:00:01-21:00:00,3,5.36,83,8.06,710,9.04,10.5,5.36,4,6.78,202,14.18,1604,14.59,10,4.84,7,6.09,285,11.61,2314,12.28,20,4.98
21:00:01-22:00:00,4,7.14,48,4.66,352,4.48,14,7.14,4,6.78,112,7.86,874,7.95,10,4.84,8,6.96,160,6.52,1226,6.5,24,5.97
22:00:01-23:00:00,3,5.36,56,5.44,454,5.78,5.1,2.6,4,6.78,75,5.26,580,5.28,14,6.78,7,6.09,131,5.34,1034,5.49,19,4.73
23:00:01-24:00:00,0,0,0,0,0,0,0,0,2,3.39,46,3.23,364,3.31,5,2.42,2,1.74,46,1.87,364,1.93,5,1.24
,56,,1030,,7854,,196,,59,,1425,,10995,,206.5,,115,,2455,,18849,,402,
