Route:- 6120,Date:- 10/26/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,3,9.09,10,1.57,74,1.46,8.4,9.09,5,13.89,46,6.75,330,5.57,14,13.89,8,11.59,56,4.25,404,3.67,22,11.4
06:00:01-07:00:00,3,9.09,24,3.77,152,2.99,8.4,9.09,4,11.11,124,18.21,969,16.35,11.2,11.11,7,10.14,148,11.24,1121,10.18,20,10.36
07:00:01-08:00:00,2,6.06,3,0.47,16,0.31,5.6,6.06,2,5.56,16,2.35,178,3,3.6,3.57,4,5.8,19,1.44,194,1.76,9,4.66
08:00:01-09:00:00,4,12.12,30,4.72,242,4.76,11.2,12.12,2,5.56,64,9.4,597,10.07,5.6,5.56,6,8.7,94,7.14,839,7.62,17,8.81
09:00:01-10:00:00,2,6.06,17,2.67,116,2.28,5.6,6.06,3,8.33,148,21.73,1384,23.35,8.4,8.33,5,7.25,165,12.53,1500,13.62,14,7.25
10:00:01-11:00:00,2,6.06,18,2.83,130,2.56,5.6,6.06,2,5.56,51,7.49,556,9.38,5.6,5.56,4,5.8,69,5.24,686,6.23,11,5.7
11:00:01-12:00:00,2,6.06,35,5.5,321,6.31,5.6,6.06,2,5.56,25,3.67,175,2.95,5.2,5.16,4,5.8,60,4.56,496,4.5,11,5.7
12:00:01-13:00:00,2,6.06,45,7.08,378,7.44,5.6,6.06,2,5.56,33,4.85,276,4.66,5.2,5.16,4,5.8,78,5.92,654,5.94,11,5.7
13:00:01-14:00:00,2,6.06,39,6.13,288,5.66,5.6,6.06,2,5.56,39,5.73,395,6.66,3.6,3.57,4,5.8,78,5.92,683,6.2,9,4.66
14:00:01-15:00:00,1,3.03,15,2.36,104,2.05,2.8,3.03,2,5.56,31,4.55,238,4.02,5.6,5.56,3,4.35,46,3.49,342,3.11,8,4.15
15:00:01-16:00:00,2,6.06,35,5.5,307,6.04,5.6,6.06,1,2.78,18,2.64,122,2.06,1.8,1.79,3,4.35,53,4.02,429,3.9,7,3.63
16:00:01-17:00:00,0,0,26,4.09,215,4.23,0,0,1,2.78,6,0.88,50,0.84,2.8,2.78,1,1.45,32,2.43,265,2.41,3,1.55
17:00:01-18:00:00,2,6.06,33,5.19,258,5.07,5.6,6.06,2,5.56,25,3.67,208,3.51,5.6,5.56,4,5.8,58,4.4,466,4.23,11,5.7
18:00:01-19:00:00,1,3.03,40,6.29,326,6.41,2.8,3.03,1,2.78,10,1.47,77,1.3,2.8,2.78,2,2.9,50,3.8,403,3.66,6,3.11
19:00:01-20:00:00,2,6.06,119,18.71,950,18.69,5.6,6.06,1,2.78,3,0.44,24,0.4,2.8,2.78,3,4.35,122,9.26,974,8.85,8,4.15
20:00:01-21:00:00,1,3.03,48,7.55,392,7.71,2.8,3.03,2,5.56,21,3.08,164,2.77,5.2,5.16,3,4.35,69,5.24,556,5.05,8,4.15
21:00:01-22:00:00,1,3.03,57,8.96,478,9.4,2.8,3.03,1,2.78,19,2.79,164,2.77,2.8,2.78,2,2.9,76,5.77,642,5.83,6,3.11
22:00:01-23:00:00,1,3.03,42,6.6,337,6.63,2.8,3.03,1,2.78,2,0.29,20,0.34,2.8,2.78,2,2.9,44,3.34,357,3.24,6,3.11
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,33,,636,,5084,,92.4,,36,,681,,5927,,100.8,,69,,1317,,11011,,193,
