Route:- 6064,Date:- 10/26/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,6,3.85,87,0.85,695,0.81,26.4,3.85,0,0,0,0,0,0,0,0,6,3.85,87,0.85,695,0.81,26,3.79
05:00:01-06:00:00,4,2.56,68,0.66,438,0.51,9.6,1.4,0,0,0,0,0,0,0,0,4,2.56,68,0.66,438,0.51,10,1.46
06:00:01-07:00:00,7,4.49,204,1.98,1437,1.68,21.7,3.16,0,0,0,0,0,0,0,0,7,4.49,204,1.98,1437,1.68,22,3.21
07:00:01-08:00:00,10,6.41,428,4.16,3754,4.4,11,1.6,0,0,0,0,0,0,0,0,10,6.41,428,4.16,3754,4.4,11,1.6
08:00:01-09:00:00,10,6.41,764,7.42,7091,8.31,44,6.41,0,0,0,0,0,0,0,0,10,6.41,764,7.42,7091,8.31,44,6.41
09:00:01-10:00:00,11,7.05,740,7.19,6788,7.96,26.4,3.85,0,0,0,0,0,0,0,0,11,7.05,740,7.19,6788,7.96,26,3.79
10:00:01-11:00:00,9,5.77,766,7.44,6978,8.18,21.6,3.15,0,0,0,0,0,0,0,0,9,5.77,766,7.44,6978,8.18,22,3.21
11:00:01-12:00:00,5,3.21,459,4.46,3908,4.58,15.5,2.26,0,0,0,0,0,0,0,0,5,3.21,459,4.46,3908,4.58,16,2.33
12:00:01-13:00:00,7,4.49,413,4.01,3489,4.09,30.8,4.49,0,0,0,0,0,0,0,0,7,4.49,413,4.01,3489,4.09,31,4.52
13:00:01-14:00:00,5,3.21,400,3.89,3261,3.82,10,1.46,0,0,0,0,0,0,0,0,5,3.21,400,3.89,3261,3.82,10,1.46
14:00:01-15:00:00,8,5.13,400,3.89,3188,3.74,35.2,5.13,0,0,0,0,0,0,0,0,8,5.13,400,3.89,3188,3.74,35,5.1
15:00:01-16:00:00,6,3.85,479,4.65,3723,4.37,26.4,3.85,0,0,0,0,0,0,0,0,6,3.85,479,4.65,3723,4.37,26,3.79
16:00:01-17:00:00,8,5.13,567,5.51,4429,5.19,35.2,5.13,0,0,0,0,0,0,0,0,8,5.13,567,5.51,4429,5.19,35,5.1
17:00:01-18:00:00,7,4.49,607,5.9,4925,5.77,14,2.04,0,0,0,0,0,0,0,0,7,4.49,607,5.9,4925,5.77,14,2.04
18:00:01-19:00:00,10,6.41,917,8.91,7272,8.53,20,2.91,0,0,0,0,0,0,0,0,10,6.41,917,8.91,7272,8.53,20,2.92
19:00:01-20:00:00,9,5.77,861,8.36,6916,8.11,18,2.62,0,0,0,0,0,0,0,0,9,5.77,861,8.36,6916,8.11,18,2.62
20:00:01-21:00:00,8,5.13,782,7.6,6179,7.25,16,2.33,0,0,0,0,0,0,0,0,8,5.13,782,7.6,6179,7.25,16,2.33
21:00:01-22:00:00,8,5.13,551,5.35,4349,5.1,19.2,2.8,0,0,0,0,0,0,0,0,8,5.13,551,5.35,4349,5.1,19,2.77
22:00:01-23:00:00,10,6.41,553,5.37,4458,5.23,44,6.41,0,0,0,0,0,0,0,0,10,6.41,553,5.37,4458,5.23,44,6.41
23:00:01-24:00:00,8,5.13,249,2.42,2006,2.35,16,2.33,0,0,0,0,0,0,0,0,8,5.13,249,2.42,2006,2.35,16,2.33
,156,,10295,,85284,,686.4,,0,,0,,0,,0,,156,,10295,,85284,,686,
