Route:- 6034,Date:- 10/26/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,3.23,2,0.12,0,0,20.2,3.23,0,0,0,0,0,0,0,0,1,3.23,2,0.12,0,0,20,3.19
06:00:01-07:00:00,6,19.35,45,2.8,338,2.14,16.2,2.59,0,0,0,0,0,0,0,0,6,19.35,45,2.8,338,2.14,16,2.56
07:00:01-08:00:00,2,6.45,112,6.97,1201,7.6,2.2,0.35,0,0,0,0,0,0,0,0,2,6.45,112,6.97,1201,7.6,2,0.32
08:00:01-09:00:00,1,3.23,170,10.59,1744,11.03,4.4,0.7,0,0,0,0,0,0,0,0,1,3.23,170,10.59,1744,11.03,4,0.64
09:00:01-10:00:00,2,6.45,135,8.41,1311,8.29,9,1.44,0,0,0,0,0,0,0,0,2,6.45,135,8.41,1311,8.29,9,1.44
10:00:01-11:00:00,2,6.45,70,4.36,751,4.75,40.4,6.45,0,0,0,0,0,0,0,0,2,6.45,70,4.36,751,4.75,40,6.39
11:00:01-12:00:00,3,9.68,135,8.41,1298,8.21,13.5,2.16,0,0,0,0,0,0,0,0,3,9.68,135,8.41,1298,8.21,14,2.24
12:00:01-13:00:00,2,6.45,105,6.54,1162,7.35,40.4,6.45,0,0,0,0,0,0,0,0,2,6.45,105,6.54,1162,7.35,40,6.39
13:00:01-14:00:00,1,3.23,90,5.6,887,5.61,20.2,3.23,0,0,0,0,0,0,0,0,1,3.23,90,5.6,887,5.61,20,3.19
14:00:01-15:00:00,2,6.45,90,5.6,1010,6.39,12.6,2.01,0,0,0,0,0,0,0,0,2,6.45,90,5.6,1010,6.39,13,2.08
15:00:01-16:00:00,0,0,87,5.42,713,4.51,0,0,0,0,0,0,0,0,0,0,0,0,87,5.42,713,4.51,0,0
16:00:01-17:00:00,3,9.68,94,5.85,944,5.97,60.6,9.68,0,0,0,0,0,0,0,0,3,9.68,94,5.85,944,5.97,61,9.74
17:00:01-18:00:00,1,3.23,109,6.79,1041,6.58,5,0.8,0,0,0,0,0,0,0,0,1,3.23,109,6.79,1041,6.58,5,0.8
18:00:01-19:00:00,1,3.23,108,6.72,1114,7.05,3.7,0.59,0,0,0,0,0,0,0,0,1,3.23,108,6.72,1114,7.05,4,0.64
19:00:01-20:00:00,3,9.68,152,9.46,1488,9.41,13.2,2.11,0,0,0,0,0,0,0,0,3,9.68,152,9.46,1488,9.41,13,2.08
20:00:01-21:00:00,0,0,55,3.42,404,2.56,0,0,0,0,0,0,0,0,0,0,0,0,55,3.42,404,2.56,0,0
21:00:01-22:00:00,1,3.23,3,0.19,24,0.15,20.2,3.23,0,0,0,0,0,0,0,0,1,3.23,3,0.19,24,0.15,20,3.19
22:00:01-23:00:00,0,0,44,2.74,381,2.41,0,0,0,0,0,0,0,0,0,0,0,0,44,2.74,381,2.41,0,0
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,31,,1606,,15811,,626.2,,0,,0,,0,,0,,31,,1606,,15811,,626,
