Route:- 0071,Date:- 10/26/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,1,7.14,9,0.73,70,0.42,5.9,1.39,1,8.33,4,0.34,8,0.05,30.4,8.33,2,7.69,13,0.54,78,0.24,36,4.56
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,0,0,0,0,0,0,0,0,1,8.33,0,0,0,0,30.4,8.33,1,3.85,0,0,0,0,30,3.8
07:00:01-08:00:00,0,0,0,0,0,0,0,0,3,25,111,9.55,1833,11.65,12.3,3.37,3,11.54,111,4.64,1833,5.68,12,1.52
08:00:01-09:00:00,1,7.14,14,1.14,189,1.14,30.4,7.14,0,0,193,16.61,3154,20.05,0,0,1,3.85,207,8.65,3343,10.36,30,3.8
09:00:01-10:00:00,2,14.29,87,7.07,1303,7.88,16.4,3.85,1,8.33,73,6.28,783,4.98,30.4,8.33,3,11.54,160,6.69,2086,6.46,47,5.95
10:00:01-11:00:00,1,7.14,141,11.46,1834,11.09,6.9,1.62,1,8.33,93,8,1266,8.05,4.6,1.26,2,7.69,234,9.78,3100,9.61,12,1.52
11:00:01-12:00:00,1,7.14,117,9.51,1766,10.68,30.4,7.14,1,8.33,123,10.59,1783,11.34,14.1,3.87,2,7.69,240,10.03,3549,11,44,5.57
12:00:01-13:00:00,1,7.14,101,8.21,1407,8.51,6.6,1.55,1,8.33,133,11.45,1760,11.19,30.4,8.33,2,7.69,234,9.78,3167,9.81,37,4.68
13:00:01-14:00:00,1,7.14,111,9.02,1329,8.04,3.8,0.89,1,8.33,68,5.85,842,5.35,4.6,1.26,2,7.69,179,7.48,2171,6.73,8,1.01
14:00:01-15:00:00,1,7.14,109,8.86,1275,7.71,2.9,0.68,0,0,29,2.5,425,2.7,0,0,1,3.85,138,5.77,1700,5.27,3,0.38
15:00:01-16:00:00,0,0,14,1.14,64,0.39,0,0,1,8.33,144,12.39,1837,11.68,30.4,8.33,1,3.85,158,6.61,1901,5.89,30,3.8
16:00:01-17:00:00,1,7.14,12,0.98,162,0.98,30.4,7.14,1,8.33,78,6.71,866,5.51,4.2,1.15,2,7.69,90,3.76,1028,3.19,35,4.43
17:00:01-18:00:00,1,7.14,109,8.86,1680,10.16,30.4,7.14,0,0,68,5.85,797,5.07,0,0,1,3.85,177,7.4,2477,7.68,30,3.8
18:00:01-19:00:00,1,7.14,135,10.98,1820,11.01,7.2,1.69,0,0,45,3.87,376,2.39,0,0,1,3.85,180,7.53,2196,6.81,7,0.89
19:00:01-20:00:00,0,0,161,13.09,2400,14.51,0,0,0,0,0,0,0,0,0,0,0,0,161,6.73,2400,7.44,0,0
20:00:01-21:00:00,0,0,65,5.28,656,3.97,0,0,0,0,0,0,0,0,0,0,0,0,65,2.72,656,2.03,0,0
21:00:01-22:00:00,0,0,3,0.24,32,0.19,0,0,0,0,0,0,0,0,0,0,0,0,3,0.13,32,0.1,0,0
22:00:01-23:00:00,1,7.14,0,0,0,0,30.4,7.14,0,0,0,0,0,0,0,0,1,3.85,0,0,0,0,30,3.8
23:00:01-24:00:00,1,7.14,42,3.41,550,3.33,4.1,0.96,0,0,0,0,0,0,0,0,1,3.85,42,1.76,550,1.7,4,0.51
,14,,1230,,16537,,425.6,,12,,1162,,15730,,364.8,,26,,2392,,32267,,790,
