Route:- 3400,Date:- 10/26/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,0,0,0,0,0,0,0,0,0,0,11,0.56,96,0.46,0,0,0,0,11,0.27,96,0.22,0,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,2,6.45,85,4.04,872,3.77,17.2,6.45,1,3.23,14,0.72,144,0.69,8.6,3.23,3,4.84,99,2.44,1016,2.31,26,4.88
07:00:01-08:00:00,4,12.9,214,10.18,2457,10.63,16,6,2,6.45,79,4.05,796,3.8,5.6,2.1,6,9.68,293,7.23,3253,7.39,22,4.13
08:00:01-09:00:00,1,3.23,142,6.75,1608,6.96,4,1.5,3,9.68,328,16.81,3525,16.84,25.8,9.68,4,6.45,470,11.59,5133,11.65,30,5.63
09:00:01-10:00:00,3,9.68,208,9.89,2608,11.29,8.7,3.26,3,9.68,196,10.05,2306,11.01,25.8,9.68,6,9.68,404,9.97,4914,11.16,34,6.38
10:00:01-11:00:00,3,9.68,135,6.42,1536,6.65,25.8,9.68,1,3.23,152,7.79,1718,8.21,6.8,2.55,4,6.45,287,7.08,3254,7.39,33,6.19
11:00:01-12:00:00,1,3.23,102,4.85,1285,5.56,4,1.5,2,6.45,91,4.66,944,4.51,17.2,6.45,3,4.84,193,4.76,2229,5.06,21,3.94
12:00:01-13:00:00,2,6.45,52,2.47,544,2.35,17.2,6.45,2,6.45,156,8,1644,7.85,17.2,6.45,4,6.45,208,5.13,2188,4.97,34,6.38
13:00:01-14:00:00,3,9.68,161,7.66,1540,6.67,25.8,9.68,1,3.23,26,1.33,224,1.07,8.6,3.23,4,6.45,187,4.61,1764,4.01,34,6.38
14:00:01-15:00:00,2,6.45,156,7.42,1875,8.12,8,3,3,9.68,125,6.41,1306,6.24,25.8,9.68,5,8.06,281,6.93,3181,7.22,34,6.38
15:00:01-16:00:00,0,0,127,6.04,1466,6.34,0,0,2,6.45,115,5.89,1260,6.02,3.6,1.35,2,3.23,242,5.97,2726,6.19,4,0.75
16:00:01-17:00:00,4,12.9,166,7.89,1838,7.95,34.4,12.9,2,6.45,104,5.33,1105,5.28,17.2,6.45,6,9.68,270,6.66,2943,6.68,52,9.76
17:00:01-18:00:00,1,3.23,114,5.42,1124,4.86,4,1.5,2,6.45,181,9.28,1950,9.31,17.2,6.45,3,4.84,295,7.28,3074,6.98,21,3.94
18:00:01-19:00:00,1,3.23,181,8.61,1764,7.63,3.2,1.2,1,3.23,103,5.28,1137,5.43,8.6,3.23,2,3.23,284,7.01,2901,6.59,12,2.25
19:00:01-20:00:00,1,3.23,127,6.04,1316,5.7,8.6,3.23,2,6.45,108,5.54,1036,4.95,17.2,6.45,3,4.84,235,5.8,2352,5.34,26,4.88
20:00:01-21:00:00,2,6.45,90,4.28,858,3.71,17.2,6.45,0,0,101,5.18,1190,5.68,0,0,2,3.23,191,4.71,2048,4.65,17,3.19
21:00:01-22:00:00,1,3.23,43,2.04,414,1.79,6.2,2.33,2,6.45,21,1.08,220,1.05,17.2,6.45,3,4.84,64,1.58,634,1.44,23,4.32
22:00:01-23:00:00,0,0,0,0,0,0,0,0,2,6.45,34,1.74,298,1.42,17.2,6.45,2,3.23,34,0.84,298,0.68,17,3.19
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,6,0.31,38,0.18,0,0,0,0,6,0.15,38,0.09,0,0
,31,,2103,,23105,,266.6,,31,,1951,,20937,,266.6,,62,,4054,,44042,,533,
