,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,3,34
1,05:00:01-06:00:00,8,134
2,06:00:01-07:00:00,9,201
3,07:00:01-08:00:00,10,356
4,08:00:01-09:00:00,10,382
5,09:00:01-10:00:00,5,341
6,10:00:01-11:00:00,8,250
7,11:00:01-12:00:00,6,160
8,12:00:01-13:00:00,5,145
9,13:00:01-14:00:00,5,197
10,14:00:01-15:00:00,6,143
11,15:00:01-16:00:00,4,60
12,16:00:01-17:00:00,7,106
13,17:00:01-18:00:00,6,177
14,18:00:01-19:00:00,8,153
15,19:00:01-20:00:00,9,146
16,20:00:01-21:00:00,6,111
17,21:00:01-22:00:00,5,128
18,22:00:01-23:00:00,9,67
19,23:00:01-24:00:00,6,19
