,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,7,71
1,05:00:01-06:00:00,7,161
2,06:00:01-07:00:00,10,309
3,07:00:01-08:00:00,13,354
4,08:00:01-09:00:00,7,418
5,09:00:01-10:00:00,9,427
6,10:00:01-11:00:00,7,241
7,11:00:01-12:00:00,7,226
8,12:00:01-13:00:00,5,214
9,13:00:01-14:00:00,7,215
10,14:00:01-15:00:00,5,90
11,15:00:01-16:00:00,3,70
12,16:00:01-17:00:00,6,61
13,17:00:01-18:00:00,6,129
14,18:00:01-19:00:00,4,160
15,19:00:01-20:00:00,5,117
16,20:00:01-21:00:00,5,110
17,21:00:01-22:00:00,8,127
18,22:00:01-23:00:00,4,66
19,23:00:01-24:00:00,2,9
