,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,7,49
1,05:00:01-06:00:00,7,163
2,06:00:01-07:00:00,12,327
3,07:00:01-08:00:00,14,389
4,08:00:01-09:00:00,8,444
5,09:00:01-10:00:00,9,439
6,10:00:01-11:00:00,9,318
7,11:00:01-12:00:00,4,206
8,12:00:01-13:00:00,7,209
9,13:00:01-14:00:00,5,202
10,14:00:01-15:00:00,6,98
11,15:00:01-16:00:00,5,103
12,16:00:01-17:00:00,4,101
13,17:00:01-18:00:00,3,73
14,18:00:01-19:00:00,4,103
15,19:00:01-20:00:00,4,105
16,20:00:01-21:00:00,4,116
17,21:00:01-22:00:00,5,117
18,22:00:01-23:00:00,4,66
19,23:00:01-24:00:00,5,35
