,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,5,191
1,05:00:01-06:00:00,5,76
2,06:00:01-07:00:00,5,241
3,07:00:01-08:00:00,7,367
4,08:00:01-09:00:00,4,408
5,09:00:01-10:00:00,6,459
6,10:00:01-11:00:00,4,293
7,11:00:01-12:00:00,3,181
8,12:00:01-13:00:00,4,276
9,13:00:01-14:00:00,1,265
10,14:00:01-15:00:00,3,82
11,15:00:01-16:00:00,3,161
12,16:00:01-17:00:00,5,150
13,17:00:01-18:00:00,2,115
14,18:00:01-19:00:00,2,190
15,19:00:01-20:00:00,4,270
16,20:00:01-21:00:00,3,267
17,21:00:01-22:00:00,4,167
18,22:00:01-23:00:00,3,227
19,23:00:01-24:00:00,1,52
