,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,12,204
1,05:00:01-06:00:00,7,28
2,06:00:01-07:00:00,12,38
3,07:00:01-08:00:00,9,74
4,08:00:01-09:00:00,10,161
5,09:00:01-10:00:00,11,183
6,10:00:01-11:00:00,7,166
7,11:00:01-12:00:00,6,124
8,12:00:01-13:00:00,6,224
9,13:00:01-14:00:00,8,204
10,14:00:01-15:00:00,7,271
11,15:00:01-16:00:00,5,202
12,16:00:01-17:00:00,8,287
13,17:00:01-18:00:00,9,283
14,18:00:01-19:00:00,6,283
15,19:00:01-20:00:00,9,477
16,20:00:01-21:00:00,8,362
17,21:00:01-22:00:00,9,381
18,22:00:01-23:00:00,8,311
19,23:00:01-24:00:00,5,186
