,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,10,100
1,05:00:01-06:00:00,7,53
2,06:00:01-07:00:00,12,395
3,07:00:01-08:00:00,14,677
4,08:00:01-09:00:00,10,880
5,09:00:01-10:00:00,11,932
6,10:00:01-11:00:00,9,758
7,11:00:01-12:00:00,5,614
8,12:00:01-13:00:00,6,503
9,13:00:01-14:00:00,5,507
10,14:00:01-15:00:00,8,483
11,15:00:01-16:00:00,9,549
12,16:00:01-17:00:00,9,658
13,17:00:01-18:00:00,9,644
14,18:00:01-19:00:00,9,770
15,19:00:01-20:00:00,10,732
16,20:00:01-21:00:00,8,707
17,21:00:01-22:00:00,9,665
18,22:00:01-23:00:00,8,552
19,23:00:01-24:00:00,8,312
