,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,1,0
1,05:00:01-06:00:00,3,23
2,06:00:01-07:00:00,2,65
3,07:00:01-08:00:00,3,129
4,08:00:01-09:00:00,1,165
5,09:00:01-10:00:00,3,122
6,10:00:01-11:00:00,2,113
7,11:00:01-12:00:00,1,75
8,12:00:01-13:00:00,3,63
9,13:00:01-14:00:00,3,126
10,14:00:01-15:00:00,3,92
11,15:00:01-16:00:00,1,78
12,16:00:01-17:00:00,3,63
13,17:00:01-18:00:00,2,66
14,18:00:01-19:00:00,2,174
15,19:00:01-20:00:00,2,235
16,20:00:01-21:00:00,5,172
17,21:00:01-22:00:00,0,116
18,22:00:01-23:00:00,0,40
19,23:00:01-24:00:00,0,3
