,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,,
1,05:00:01-06:00:00,4,40
2,06:00:01-07:00:00,6,269
3,07:00:01-08:00:00,7,296
4,08:00:01-09:00:00,4,388
5,09:00:01-10:00:00,3,302
6,10:00:01-11:00:00,6,317
7,11:00:01-12:00:00,3,274
8,12:00:01-13:00:00,1,193
9,13:00:01-14:00:00,2,151
10,14:00:01-15:00:00,1,182
11,15:00:01-16:00:00,3,127
12,16:00:01-17:00:00,3,184
13,17:00:01-18:00:00,1,252
14,18:00:01-19:00:00,4,241
15,19:00:01-20:00:00,1,250
16,20:00:01-21:00:00,3,225
17,21:00:01-22:00:00,3,246
18,22:00:01-23:00:00,3,146
19,23:00:01-24:00:00,1,119
