,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,0,0
1,05:00:01-06:00:00,3,30
2,06:00:01-07:00:00,7,133
3,07:00:01-08:00:00,9,292
4,08:00:01-09:00:00,8,263
5,09:00:01-10:00:00,5,219
6,10:00:01-11:00:00,3,150
7,11:00:01-12:00:00,5,155
8,12:00:01-13:00:00,4,157
9,13:00:01-14:00:00,8,104
10,14:00:01-15:00:00,4,124
11,15:00:01-16:00:00,5,48
12,16:00:01-17:00:00,6,62
13,17:00:01-18:00:00,4,84
14,18:00:01-19:00:00,2,92
15,19:00:01-20:00:00,3,141
16,20:00:01-21:00:00,5,76
17,21:00:01-22:00:00,3,68
18,22:00:01-23:00:00,6,24
19,23:00:01-24:00:00,1,5
