,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,,
1,05:00:01-06:00:00,1,0
2,06:00:01-07:00:00,5,49
3,07:00:01-08:00:00,4,100
4,08:00:01-09:00:00,2,78
5,09:00:01-10:00:00,3,55
6,10:00:01-11:00:00,2,34
7,11:00:01-12:00:00,2,44
8,12:00:01-13:00:00,3,94
9,13:00:01-14:00:00,3,45
10,14:00:01-15:00:00,4,34
11,15:00:01-16:00:00,3,28
12,16:00:01-17:00:00,6,48
13,17:00:01-18:00:00,2,54
14,18:00:01-19:00:00,9,166
15,19:00:01-20:00:00,2,120
16,20:00:01-21:00:00,3,120
17,21:00:01-22:00:00,4,116
18,22:00:01-23:00:00,2,29
19,23:00:01-24:00:00,0,0
