,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,4,110
1,05:00:01-06:00:00,7,68
2,06:00:01-07:00:00,11,245
3,07:00:01-08:00:00,11,534
4,08:00:01-09:00:00,11,908
5,09:00:01-10:00:00,7,729
6,10:00:01-11:00:00,8,766
7,11:00:01-12:00:00,5,542
8,12:00:01-13:00:00,8,558
9,13:00:01-14:00:00,6,455
10,14:00:01-15:00:00,6,563
11,15:00:01-16:00:00,6,545
12,16:00:01-17:00:00,9,604
13,17:00:01-18:00:00,6,573
14,18:00:01-19:00:00,7,768
15,19:00:01-20:00:00,13,800
16,20:00:01-21:00:00,5,641
17,21:00:01-22:00:00,9,540
18,22:00:01-23:00:00,4,401
19,23:00:01-24:00:00,7,332
