,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,,
1,05:00:01-06:00:00,2,9
2,06:00:01-07:00:00,6,304
3,07:00:01-08:00:00,14,490
4,08:00:01-09:00:00,9,592
5,09:00:01-10:00:00,12,583
6,10:00:01-11:00:00,9,514
7,11:00:01-12:00:00,6,399
8,12:00:01-13:00:00,7,355
9,13:00:01-14:00:00,7,229
10,14:00:01-15:00:00,8,227
11,15:00:01-16:00:00,11,266
12,16:00:01-17:00:00,8,230
13,17:00:01-18:00:00,13,184
14,18:00:01-19:00:00,5,194
15,19:00:01-20:00:00,6,155
16,20:00:01-21:00:00,5,141
17,21:00:01-22:00:00,7,210
18,22:00:01-23:00:00,2,50
19,23:00:01-24:00:00,0,0
