,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,8,156
1,05:00:01-06:00:00,3,17
2,06:00:01-07:00:00,5,90
3,07:00:01-08:00:00,5,127
4,08:00:01-09:00:00,3,74
5,09:00:01-10:00:00,1,106
6,10:00:01-11:00:00,2,107
7,11:00:01-12:00:00,4,155
8,12:00:01-13:00:00,1,123
9,13:00:01-14:00:00,4,127
10,14:00:01-15:00:00,4,116
11,15:00:01-16:00:00,2,82
12,16:00:01-17:00:00,1,137
13,17:00:01-18:00:00,1,196
14,18:00:01-19:00:00,4,268
15,19:00:01-20:00:00,2,261
16,20:00:01-21:00:00,3,237
17,21:00:01-22:00:00,2,200
18,22:00:01-23:00:00,3,111
19,23:00:01-24:00:00,3,57
