,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,6,71
1,05:00:01-06:00:00,6,124
2,06:00:01-07:00:00,10,211
3,07:00:01-08:00:00,9,204
4,08:00:01-09:00:00,8,187
5,09:00:01-10:00:00,6,249
6,10:00:01-11:00:00,6,320
7,11:00:01-12:00:00,3,254
8,12:00:01-13:00:00,4,177
9,13:00:01-14:00:00,6,207
10,14:00:01-15:00:00,6,295
11,15:00:01-16:00:00,5,297
12,16:00:01-17:00:00,5,269
13,17:00:01-18:00:00,5,327
14,18:00:01-19:00:00,3,181
15,19:00:01-20:00:00,4,239
16,20:00:01-21:00:00,5,170
17,21:00:01-22:00:00,5,161
18,22:00:01-23:00:00,4,91
19,23:00:01-24:00:00,2,24
