,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,8,46
1,05:00:01-06:00:00,8,160
2,06:00:01-07:00:00,12,335
3,07:00:01-08:00:00,10,398
4,08:00:01-09:00:00,6,340
5,09:00:01-10:00:00,8,430
6,10:00:01-11:00:00,8,269
7,11:00:01-12:00:00,4,211
8,12:00:01-13:00:00,6,212
9,13:00:01-14:00:00,4,150
10,14:00:01-15:00:00,7,197
11,15:00:01-16:00:00,6,96
12,16:00:01-17:00:00,6,131
13,17:00:01-18:00:00,8,161
14,18:00:01-19:00:00,5,126
15,19:00:01-20:00:00,7,130
16,20:00:01-21:00:00,9,153
17,21:00:01-22:00:00,8,130
18,22:00:01-23:00:00,7,63
19,23:00:01-24:00:00,6,14
