,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,2,2
1,05:00:01-06:00:00,1,4
2,06:00:01-07:00:00,3,16
3,07:00:01-08:00:00,5,67
4,08:00:01-09:00:00,6,96
5,09:00:01-10:00:00,6,170
6,10:00:01-11:00:00,5,174
7,11:00:01-12:00:00,6,151
8,12:00:01-13:00:00,3,154
9,13:00:01-14:00:00,4,173
10,14:00:01-15:00:00,3,95
11,15:00:01-16:00:00,4,102
12,16:00:01-17:00:00,6,159
13,17:00:01-18:00:00,3,127
14,18:00:01-19:00:00,5,266
15,19:00:01-20:00:00,2,128
16,20:00:01-21:00:00,6,212
17,21:00:01-22:00:00,6,237
18,22:00:01-23:00:00,9,117
19,23:00:01-24:00:00,4,37
