,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,3,32
1,05:00:01-06:00:00,6,155
2,06:00:01-07:00:00,10,279
3,07:00:01-08:00:00,9,424
4,08:00:01-09:00:00,6,297
5,09:00:01-10:00:00,6,376
6,10:00:01-11:00:00,7,290
7,11:00:01-12:00:00,3,166
8,12:00:01-13:00:00,6,196
9,13:00:01-14:00:00,7,295
10,14:00:01-15:00:00,6,156
11,15:00:01-16:00:00,5,157
12,16:00:01-17:00:00,6,118
13,17:00:01-18:00:00,6,198
14,18:00:01-19:00:00,8,170
15,19:00:01-20:00:00,6,136
16,20:00:01-21:00:00,6,139
17,21:00:01-22:00:00,9,129
18,22:00:01-23:00:00,5,41
19,23:00:01-24:00:00,8,27
