,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,,
1,05:00:01-06:00:00,4,7
2,06:00:01-07:00:00,5,186
3,07:00:01-08:00:00,12,255
4,08:00:01-09:00:00,11,273
5,09:00:01-10:00:00,10,236
6,10:00:01-11:00:00,7,248
7,11:00:01-12:00:00,8,165
8,12:00:01-13:00:00,10,171
9,13:00:01-14:00:00,8,140
10,14:00:01-15:00:00,11,125
11,15:00:01-16:00:00,12,113
12,16:00:01-17:00:00,9,134
13,17:00:01-18:00:00,10,130
14,18:00:01-19:00:00,8,179
15,19:00:01-20:00:00,9,126
16,20:00:01-21:00:00,6,66
17,21:00:01-22:00:00,6,172
18,22:00:01-23:00:00,3,50
19,23:00:01-24:00:00,0,0
