,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,2,2
1,05:00:01-06:00:00,1,3
2,06:00:01-07:00:00,4,17
3,07:00:01-08:00:00,3,11
4,08:00:01-09:00:00,4,25
5,09:00:01-10:00:00,4,42
6,10:00:01-11:00:00,5,46
7,11:00:01-12:00:00,5,59
8,12:00:01-13:00:00,4,91
9,13:00:01-14:00:00,4,129
10,14:00:01-15:00:00,4,103
11,15:00:01-16:00:00,2,78
12,16:00:01-17:00:00,2,91
13,17:00:01-18:00:00,3,87
14,18:00:01-19:00:00,4,201
15,19:00:01-20:00:00,4,137
16,20:00:01-21:00:00,3,163
17,21:00:01-22:00:00,5,111
18,22:00:01-23:00:00,9,112
19,23:00:01-24:00:00,5,63
