,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,9,341
1,05:00:01-06:00:00,8,79
2,06:00:01-07:00:00,11,266
3,07:00:01-08:00:00,14,603
4,08:00:01-09:00:00,13,1066
5,09:00:01-10:00:00,14,1046
6,10:00:01-11:00:00,5,591
7,11:00:01-12:00:00,6,443
8,12:00:01-13:00:00,4,435
9,13:00:01-14:00:00,7,406
10,14:00:01-15:00:00,6,449
11,15:00:01-16:00:00,11,548
12,16:00:01-17:00:00,9,657
13,17:00:01-18:00:00,7,629
14,18:00:01-19:00:00,10,832
15,19:00:01-20:00:00,9,849
16,20:00:01-21:00:00,5,640
17,21:00:01-22:00:00,6,524
18,22:00:01-23:00:00,3,387
19,23:00:01-24:00:00,0,103
