,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,1,116
1,05:00:01-06:00:00,2,26
2,06:00:01-07:00:00,10,260
3,07:00:01-08:00:00,8,379
4,08:00:01-09:00:00,4,357
5,09:00:01-10:00:00,3,330
6,10:00:01-11:00:00,3,142
7,11:00:01-12:00:00,3,165
8,12:00:01-13:00:00,4,293
9,13:00:01-14:00:00,3,177
10,14:00:01-15:00:00,5,156
11,15:00:01-16:00:00,5,198
12,16:00:01-17:00:00,5,206
13,17:00:01-18:00:00,0,132
14,18:00:01-19:00:00,3,162
15,19:00:01-20:00:00,4,270
16,20:00:01-21:00:00,3,209
17,21:00:01-22:00:00,2,169
18,22:00:01-23:00:00,5,119
19,23:00:01-24:00:00,2,39
