,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,4,112
1,05:00:01-06:00:00,4,26
2,06:00:01-07:00:00,6,124
3,07:00:01-08:00:00,8,170
4,08:00:01-09:00:00,5,248
5,09:00:01-10:00:00,5,326
6,10:00:01-11:00:00,4,155
7,11:00:01-12:00:00,2,56
8,12:00:01-13:00:00,2,82
9,13:00:01-14:00:00,8,94
10,14:00:01-15:00:00,3,105
11,15:00:01-16:00:00,5,91
12,16:00:01-17:00:00,9,93
13,17:00:01-18:00:00,3,108
14,18:00:01-19:00:00,3,158
15,19:00:01-20:00:00,5,111
16,20:00:01-21:00:00,5,108
17,21:00:01-22:00:00,6,50
18,22:00:01-23:00:00,5,33
19,23:00:01-24:00:00,3,8
