,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,4,59
1,05:00:01-06:00:00,1,40
2,06:00:01-07:00:00,6,54
3,07:00:01-08:00:00,8,124
4,08:00:01-09:00:00,8,148
5,09:00:01-10:00:00,9,111
6,10:00:01-11:00:00,9,54
7,11:00:01-12:00:00,9,64
8,12:00:01-13:00:00,6,68
9,13:00:01-14:00:00,6,118
10,14:00:01-15:00:00,6,63
11,15:00:01-16:00:00,5,133
12,16:00:01-17:00:00,6,192
13,17:00:01-18:00:00,5,366
14,18:00:01-19:00:00,7,485
15,19:00:01-20:00:00,7,360
16,20:00:01-21:00:00,5,358
17,21:00:01-22:00:00,6,280
18,22:00:01-23:00:00,5,194
19,23:00:01-24:00:00,0,20
