,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,9,189
1,05:00:01-06:00:00,5,39
2,06:00:01-07:00:00,8,33
3,07:00:01-08:00:00,9,86
4,08:00:01-09:00:00,8,113
5,09:00:01-10:00:00,6,146
6,10:00:01-11:00:00,8,228
7,11:00:01-12:00:00,3,228
8,12:00:01-13:00:00,4,214
9,13:00:01-14:00:00,8,351
10,14:00:01-15:00:00,5,223
11,15:00:01-16:00:00,4,143
12,16:00:01-17:00:00,5,368
13,17:00:01-18:00:00,5,252
14,18:00:01-19:00:00,5,350
15,19:00:01-20:00:00,3,257
16,20:00:01-21:00:00,5,287
17,21:00:01-22:00:00,3,202
18,22:00:01-23:00:00,4,170
19,23:00:01-24:00:00,4,260
