,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,,
1,05:00:01-06:00:00,3,31
2,06:00:01-07:00:00,6,96
3,07:00:01-08:00:00,5,211
4,08:00:01-09:00:00,4,276
5,09:00:01-10:00:00,4,357
6,10:00:01-11:00:00,4,228
7,11:00:01-12:00:00,3,193
8,12:00:01-13:00:00,4,139
9,13:00:01-14:00:00,4,97
10,14:00:01-15:00:00,3,77
11,15:00:01-16:00:00,4,138
12,16:00:01-17:00:00,4,203
13,17:00:01-18:00:00,1,72
14,18:00:01-19:00:00,3,172
15,19:00:01-20:00:00,3,231
16,20:00:01-21:00:00,3,223
17,21:00:01-22:00:00,4,186
18,22:00:01-23:00:00,2,121
19,23:00:01-24:00:00,2,28
