,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,,
1,05:00:01-06:00:00,5,39
2,06:00:01-07:00:00,8,178
3,07:00:01-08:00:00,9,268
4,08:00:01-09:00:00,5,289
5,09:00:01-10:00:00,3,223
6,10:00:01-11:00:00,3,107
7,11:00:01-12:00:00,4,161
8,12:00:01-13:00:00,3,226
9,13:00:01-14:00:00,5,249
10,14:00:01-15:00:00,0,128
11,15:00:01-16:00:00,1,70
12,16:00:01-17:00:00,2,107
13,17:00:01-18:00:00,0,94
14,18:00:01-19:00:00,3,280
15,19:00:01-20:00:00,2,226
16,20:00:01-21:00:00,3,285
17,21:00:01-22:00:00,2,196
18,22:00:01-23:00:00,1,163
19,23:00:01-24:00:00,2,75
