Route:- 6050,Date:- 10/22/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,9,8.11,189,4.57,1685,4.57,23.4,8.11,6,5.56,71,1.75,559,1.47,15.6,5.56,15,6.85,260,3.17,2244,2.99,39,6.85
05:00:01-06:00:00,5,4.5,39,0.94,316,0.86,13,4.5,6,5.56,124,3.06,1097,2.88,12,4.27,11,5.02,163,1.99,1413,1.88,25,4.39
06:00:01-07:00:00,8,7.21,33,0.8,276,0.75,20.8,7.21,10,9.26,211,5.2,1643,4.31,26,9.26,18,8.22,244,2.98,1919,2.56,47,8.26
07:00:01-08:00:00,9,8.11,86,2.08,627,1.7,18,6.24,9,8.33,204,5.03,1732,4.54,23.4,8.33,18,8.22,290,3.54,2359,3.14,41,7.21
08:00:01-09:00:00,8,7.21,113,2.73,838,2.27,20.8,7.21,8,7.41,187,4.61,2006,5.26,20.8,7.41,16,7.31,300,3.66,2844,3.79,42,7.38
09:00:01-10:00:00,6,5.41,146,3.53,1300,3.53,15.6,5.41,6,5.56,249,6.14,2305,6.04,15.6,5.56,12,5.48,395,4.82,3605,4.81,31,5.45
10:00:01-11:00:00,8,7.21,228,5.51,1964,5.33,20.8,7.21,6,5.56,320,7.89,3575,9.37,15.6,5.56,14,6.39,548,6.69,5539,7.38,36,6.33
11:00:01-12:00:00,3,2.7,228,5.51,2039,5.53,6,2.08,3,2.78,254,6.26,2801,7.34,7.8,2.78,6,2.74,482,5.88,4840,6.45,14,2.46
12:00:01-13:00:00,4,3.6,214,5.17,1939,5.26,10.4,3.6,4,3.7,177,4.36,2015,5.28,10.4,3.7,8,3.65,391,4.77,3954,5.27,21,3.69
13:00:01-14:00:00,8,7.21,351,8.48,3100,8.41,10.4,3.6,6,5.56,207,5.1,1927,5.05,15.6,5.56,14,6.39,558,6.81,5027,6.7,26,4.57
14:00:01-15:00:00,5,4.5,223,5.39,1983,5.38,13,4.5,6,5.56,295,7.27,2790,7.31,15.6,5.56,11,5.02,518,6.32,4773,6.36,29,5.1
15:00:01-16:00:00,4,3.6,143,3.45,1270,3.44,10.4,3.6,5,4.63,297,7.32,2908,7.62,13,4.63,9,4.11,440,5.37,4178,5.57,23,4.04
16:00:01-17:00:00,5,4.5,368,8.89,3300,8.95,13,4.5,5,4.63,269,6.63,2387,6.26,10,3.56,10,4.57,637,7.77,5687,7.58,23,4.04
17:00:01-18:00:00,5,4.5,252,6.09,2224,6.03,13,4.5,5,4.63,327,8.06,2893,7.58,6.5,2.31,10,4.57,579,7.06,5117,6.82,20,3.51
18:00:01-19:00:00,5,4.5,350,8.46,3237,8.78,13,4.5,3,2.78,181,4.46,1652,4.33,7.8,2.78,8,3.65,531,6.48,4889,6.52,21,3.69
19:00:01-20:00:00,3,2.7,257,6.21,2349,6.37,7.8,2.7,4,3.7,239,5.89,2078,5.45,8,2.85,7,3.2,496,6.05,4427,5.9,16,2.81
20:00:01-21:00:00,5,4.5,287,6.93,2623,7.11,13,4.5,5,4.63,170,4.19,1478,3.87,13,4.63,10,4.57,457,5.58,4101,5.47,26,4.57
21:00:01-22:00:00,3,2.7,202,4.88,1870,5.07,6,2.08,5,4.63,161,3.97,1332,3.49,13,4.63,8,3.65,363,4.43,3202,4.27,19,3.34
22:00:01-23:00:00,4,3.6,170,4.11,1541,4.18,10.4,3.6,4,3.7,91,2.24,756,1.98,10.4,3.7,8,3.65,261,3.18,2297,3.06,21,3.69
23:00:01-24:00:00,4,3.6,260,6.28,2391,6.48,10.4,3.6,2,1.85,24,0.59,210,0.55,5.2,1.85,6,2.74,284,3.46,2601,3.47,16,2.81
,111,,4139,,36872,,288.6,,108,,4058,,38144,,280.8,,219,,8197,,75016,,569,
