Route:- 3310,Date:- 10/22/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,4,15.38,170,16.41,1510,13.99,36,15.38,4,15.38,180,19.25,2016,19.79,36,15.38,8,15.38,350,17.76,3526,16.81,72,15.38
05:00:01-06:00:00,1,3.85,14,1.35,150,1.39,9,3.85,0,0,0,0,0,0,0,0,1,1.92,14,0.71,150,0.71,9,1.92
06:00:01-07:00:00,1,3.85,27,2.61,240,2.22,7.6,3.25,2,7.69,56,5.99,588,5.77,18,7.69,3,5.77,83,4.21,828,3.95,26,5.56
07:00:01-08:00:00,3,11.54,69,6.66,696,6.45,27,11.54,2,7.69,57,6.1,488,4.79,18,7.69,5,9.62,126,6.39,1184,5.64,45,9.62
08:00:01-09:00:00,0,0,9,0.87,112,1.04,0,0,1,3.85,62,6.63,688,6.76,2.4,1.03,1,1.92,71,3.6,800,3.81,2,0.43
09:00:01-10:00:00,1,3.85,58,5.6,592,5.48,9,3.85,0,0,3,0.32,16,0.16,0,0,1,1.92,61,3.09,608,2.9,9,1.92
10:00:01-11:00:00,1,3.85,29,2.8,414,3.83,9,3.85,1,3.85,36,3.85,370,3.63,9,3.85,2,3.85,65,3.3,784,3.74,18,3.85
11:00:01-12:00:00,1,3.85,30,2.9,271,2.51,9,3.85,2,7.69,32,3.42,516,5.07,18,7.69,3,5.77,62,3.15,787,3.75,27,5.77
12:00:01-13:00:00,2,7.69,41,3.96,441,4.08,18,7.69,2,7.69,17,1.82,284,2.79,8,3.42,4,7.69,58,2.94,725,3.46,26,5.56
13:00:01-14:00:00,1,3.85,25,2.41,298,2.76,9,3.85,0,0,20,2.14,194,1.9,0,0,1,1.92,45,2.28,492,2.34,9,1.92
14:00:01-15:00:00,2,7.69,13,1.25,102,0.94,13.2,5.64,1,3.85,51,5.45,461,4.53,9,3.85,3,5.77,64,3.25,563,2.68,22,4.7
15:00:01-16:00:00,1,3.85,71,6.85,899,8.33,9,3.85,1,3.85,36,3.85,434,4.26,9,3.85,2,3.85,107,5.43,1333,6.35,18,3.85
16:00:01-17:00:00,1,3.85,49,4.73,494,4.58,2.9,1.24,1,3.85,46,4.92,539,5.29,9,3.85,2,3.85,95,4.82,1033,4.92,12,2.56
17:00:01-18:00:00,2,7.69,80,7.72,749,6.94,18,7.69,2,7.69,64,6.84,665,6.53,8,3.42,4,7.69,144,7.31,1414,6.74,26,5.56
18:00:01-19:00:00,1,3.85,81,7.82,863,7.99,1.8,0.77,1,3.85,56,5.99,594,5.83,9,3.85,2,3.85,137,6.95,1457,6.94,11,2.35
19:00:01-20:00:00,1,3.85,98,9.46,1023,9.48,9,3.85,1,3.85,66,7.06,674,6.62,3.5,1.5,2,3.85,164,8.32,1697,8.09,12,2.56
20:00:01-21:00:00,2,7.69,47,4.54,558,5.17,18,7.69,2,7.69,45,4.81,544,5.34,18,7.69,4,7.69,92,4.67,1102,5.25,36,7.69
21:00:01-22:00:00,1,3.85,71,6.85,722,6.69,7.6,3.25,2,7.69,51,5.45,498,4.89,18,7.69,3,5.77,122,6.19,1220,5.81,26,5.56
22:00:01-23:00:00,0,0,54,5.21,662,6.13,0,0,1,3.85,56,5.99,608,5.97,6.3,2.69,1,1.92,110,5.58,1270,6.05,6,1.28
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,1,0.11,8,0.08,0,0,0,0,1,0.05,8,0.04,0,0
,26,,1036,,10796,,234,,26,,935,,10185,,234,,52,,1971,,20981,,468,
