Route:- 4781,Date:- 10/22/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,2,8.33,0,0,0,0,53.6,8.33,0,0,0,0,0,0,0,0,2,4.26,0,0,0,0,54,4.29
06:00:01-07:00:00,1,4.17,33,3.65,242,2.27,26.8,4.17,0,0,0,0,0,0,0,0,1,2.13,33,1.77,242,1.11,27,2.14
07:00:01-08:00:00,0,0,37,4.09,468,4.39,0,0,2,8.7,19,1.97,132,1.18,53.6,8.7,2,4.26,56,3,600,2.74,54,4.29
08:00:01-09:00:00,1,4.17,40,4.42,442,4.14,4.4,0.68,1,4.35,54,5.6,644,5.74,1.4,0.23,2,4.26,94,5.03,1086,4.96,6,0.48
09:00:01-10:00:00,0,0,5,0.55,48,0.45,0,0,1,4.35,59,6.12,714,6.37,4.2,0.68,1,2.13,64,3.42,762,3.48,4,0.32
10:00:01-11:00:00,1,4.17,42,4.64,539,5.05,26.8,4.17,0,0,7,0.73,50,0.45,0,0,1,2.13,49,2.62,589,2.69,27,2.14
11:00:01-12:00:00,1,4.17,32,3.54,282,2.64,16.9,2.63,1,4.35,17,1.76,226,2.01,26.8,4.35,2,4.26,49,2.62,508,2.32,44,3.49
12:00:01-13:00:00,1,4.17,53,5.86,489,4.58,26.8,4.17,1,4.35,41,4.25,407,3.63,2.9,0.47,2,4.26,94,5.03,896,4.09,30,2.38
13:00:01-14:00:00,1,4.17,36,3.98,500,4.69,7.1,1.1,1,4.35,45,4.67,491,4.38,26.8,4.35,2,4.26,81,4.33,991,4.53,34,2.7
14:00:01-15:00:00,3,12.5,35,3.87,636,5.96,18.6,2.89,1,4.35,24,2.49,286,2.55,5.1,0.83,4,8.51,59,3.16,922,4.21,24,1.9
15:00:01-16:00:00,2,8.33,56,6.19,765,7.17,53.6,8.33,2,8.7,69,7.16,1008,8.99,7.4,1.2,4,8.51,125,6.69,1773,8.1,61,4.84
16:00:01-17:00:00,2,8.33,95,10.5,1462,13.7,19.8,3.08,1,4.35,49,5.08,668,5.96,10.5,1.7,3,6.38,144,7.7,2130,9.73,30,2.38
17:00:01-18:00:00,2,8.33,115,12.71,1192,11.17,53.6,8.33,3,13.04,129,13.38,1662,14.82,80.4,13.04,5,10.64,244,13.06,2854,13.04,134,10.63
18:00:01-19:00:00,0,0,85,9.39,1076,10.09,0,0,2,8.7,207,21.47,2245,20.01,37.4,6.07,2,4.26,292,15.62,3321,15.17,37,2.94
19:00:01-20:00:00,3,12.5,55,6.08,656,6.15,80.4,12.5,0,0,46,4.77,458,4.08,0,0,3,6.38,101,5.4,1114,5.09,80,6.35
20:00:01-21:00:00,2,8.33,89,9.83,890,8.34,7,1.09,2,8.7,32,3.32,424,3.78,53.6,8.7,4,8.51,121,6.47,1314,6,61,4.84
21:00:01-22:00:00,2,8.33,44,4.86,484,4.54,26.6,4.14,2,8.7,87,9.02,1014,9.04,37.4,6.07,4,8.51,131,7.01,1498,6.84,64,5.08
22:00:01-23:00:00,0,0,53,5.86,498,4.67,0,0,3,13.04,62,6.43,642,5.72,29.7,4.82,3,6.38,115,6.15,1140,5.21,30,2.38
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,17,1.76,146,1.3,0,0,0,0,17,0.91,146,0.67,0,0
,24,,905,,10669,,643.2,,23,,964,,11217,,616.4,,47,,1869,,21886,,1260,
