Route:- 6080,Date:- 10/22/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,1.75,0,0,0,0,2.2,1.75,1,1.69,5,0.58,34,0.43,2.2,1.69,2,1.72,5,0.27,34,0.21,4,1.57
06:00:01-07:00:00,3,5.26,6,0.61,52,0.63,6.6,5.26,5,8.47,43,5.01,460,5.85,11,8.47,8,6.9,49,2.67,512,3.18,18,7.06
07:00:01-08:00:00,2,3.51,10,1.02,86,1.04,4.4,3.51,3,5.08,19,2.21,232,2.95,6.6,5.08,5,4.31,29,1.58,318,1.97,11,4.31
08:00:01-09:00:00,6,10.53,26,2.66,170,2.06,13.2,10.53,6,10.17,61,7.1,438,5.57,13.2,10.17,12,10.34,87,4.74,608,3.77,26,10.2
09:00:01-10:00:00,5,8.77,12,1.23,136,1.65,11,8.77,3,5.08,72,8.38,856,10.89,6,4.62,8,6.9,84,4.58,992,6.16,17,6.67
10:00:01-11:00:00,4,7.02,26,2.66,274,3.32,8.8,7.02,4,6.78,95,11.06,948,12.05,8.8,6.78,8,6.9,121,6.59,1222,7.59,18,7.06
11:00:01-12:00:00,3,5.26,38,3.89,240,2.91,6.6,5.26,4,6.78,78,9.08,675,8.58,8.8,6.78,7,6.03,116,6.32,915,5.68,15,5.88
12:00:01-13:00:00,5,8.77,66,6.76,532,6.45,11,8.77,3,5.08,102,11.87,1070,13.61,6,4.62,8,6.9,168,9.16,1602,9.95,17,6.67
13:00:01-14:00:00,2,3.51,37,3.79,297,3.6,4.4,3.51,3,5.08,26,3.03,202,2.57,6.6,5.08,5,4.31,63,3.43,499,3.1,11,4.31
14:00:01-15:00:00,3,5.26,25,2.56,166,2.01,6.6,5.26,4,6.78,36,4.19,291,3.7,8.8,6.78,7,6.03,61,3.32,457,2.84,15,5.88
15:00:01-16:00:00,3,5.26,19,1.95,136,1.65,6.6,5.26,3,5.08,26,3.03,210,2.67,6.6,5.08,6,5.17,45,2.45,346,2.15,13,5.1
16:00:01-17:00:00,3,5.26,49,5.02,384,4.66,6.6,5.26,2,3.39,43,5.01,372,4.73,4.4,3.39,5,4.31,92,5.01,756,4.69,11,4.31
17:00:01-18:00:00,1,1.75,37,3.79,316,3.83,2.2,1.75,2,3.39,62,7.22,531,6.75,4.4,3.39,3,2.59,99,5.4,847,5.26,7,2.75
18:00:01-19:00:00,3,5.26,70,7.17,635,7.7,6.6,5.26,2,3.39,22,2.56,172,2.19,4.4,3.39,5,4.31,92,5.01,807,5.01,11,4.31
19:00:01-20:00:00,3,5.26,191,19.57,1629,19.76,6,4.78,4,6.78,63,7.33,553,7.03,8.8,6.78,7,6.03,254,13.84,2182,13.55,15,5.88
20:00:01-21:00:00,3,5.26,137,14.04,1196,14.51,6.6,5.26,3,5.08,30,3.49,228,2.9,6.6,5.08,6,5.17,167,9.1,1424,8.84,13,5.1
21:00:01-22:00:00,2,3.51,51,5.23,458,5.56,4.4,3.51,3,5.08,40,4.66,298,3.79,6,4.62,5,4.31,91,4.96,756,4.69,10,3.92
22:00:01-23:00:00,2,3.51,99,10.14,895,10.86,4.4,3.51,2,3.39,31,3.61,252,3.2,4.4,3.39,4,3.45,130,7.08,1147,7.12,9,3.53
23:00:01-24:00:00,3,5.26,77,7.89,640,7.77,6.6,5.26,2,3.39,5,0.58,42,0.53,4.4,3.39,5,4.31,82,4.47,682,4.23,11,4.31
,57,,976,,8242,,125.4,,59,,859,,7864,,129.8,,116,,1835,,16106,,255,
