Route:- 6020,Date:- 10/22/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,1.96,0,0,0,0,5.2,1.96,0,0,0,0,0,0,0,0,1,0.99,0,0,0,0,5,0.95
06:00:01-07:00:00,3,5.88,128,7.67,1240,7.57,9,3.39,2,4,18,1.59,150,1.51,10.4,4,5,4.95,146,5.22,1390,5.28,19,3.62
07:00:01-08:00:00,3,5.88,127,7.61,1250,7.63,15.6,5.88,4,8,57,5.04,454,4.56,20.8,8,7,6.93,184,6.58,1704,6.47,36,6.86
08:00:01-09:00:00,4,7.84,158,9.47,1562,9.54,20.8,7.84,3,6,97,8.58,894,8.98,9,3.46,7,6.93,255,9.11,2456,9.33,30,5.71
09:00:01-10:00:00,3,5.88,142,8.51,1582,9.66,15.6,5.88,3,6,39,3.45,372,3.74,15.6,6,6,5.94,181,6.47,1954,7.42,31,5.9
10:00:01-11:00:00,5,9.8,180,10.79,1841,11.24,26,9.8,5,10,18,1.59,182,1.83,26,10,10,9.9,198,7.08,2023,7.68,52,9.9
11:00:01-12:00:00,4,7.84,72,4.32,773,4.72,20.8,7.84,2,4,46,4.07,493,4.95,8.6,3.31,6,5.94,118,4.22,1266,4.81,29,5.52
12:00:01-13:00:00,3,5.88,75,4.5,673,4.11,12.6,4.75,3,6,42,3.72,306,3.07,9.9,3.81,6,5.94,117,4.18,979,3.72,22,4.19
13:00:01-14:00:00,3,5.88,91,5.46,924,5.64,9,3.39,3,6,28,2.48,256,2.57,15.6,6,6,5.94,119,4.25,1180,4.48,25,4.76
14:00:01-15:00:00,4,7.84,114,6.83,1077,6.58,16.8,6.33,5,10,110,9.73,1043,10.48,26,10,9,8.91,224,8.01,2120,8.05,43,8.19
15:00:01-16:00:00,2,3.92,67,4.02,665,4.06,10.4,3.92,4,8,83,7.35,817,8.21,12,4.62,6,5.94,150,5.36,1482,5.63,22,4.19
16:00:01-17:00:00,3,5.88,54,3.24,528,3.22,15.6,5.88,2,4,103,9.12,768,7.72,8.4,3.23,5,4.95,157,5.61,1296,4.92,24,4.57
17:00:01-18:00:00,4,7.84,92,5.52,847,5.17,20.8,7.84,3,6,123,10.88,1157,11.62,15.6,6,7,6.93,215,7.68,2004,7.61,36,6.86
18:00:01-19:00:00,3,5.88,111,6.65,1064,6.5,15.6,5.88,4,8,119,10.53,1090,10.95,20.8,8,7,6.93,230,8.22,2154,8.18,36,6.86
19:00:01-20:00:00,3,5.88,100,6,956,5.84,8.1,3.05,2,4,98,8.67,884,8.88,10.4,4,5,4.95,198,7.08,1840,6.99,18,3.43
20:00:01-21:00:00,3,5.88,80,4.8,716,4.37,3.9,1.47,3,6,83,7.35,724,7.27,15.6,6,6,5.94,163,5.83,1440,5.47,20,3.81
21:00:01-22:00:00,0,0,77,4.62,676,4.13,0,0,2,4,66,5.84,364,3.66,10.4,4,2,1.98,143,5.11,1040,3.95,10,1.9
22:00:01-23:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,51,,1668,,16374,,265.2,,50,,1130,,9954,,260,,101,,2798,,26328,,525,
