Route:- 4100,Date:- 10/22/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,2,7.14,0,0,0,0,29,7.14,0,0,0,0,0,0,0,0,2,3.45,0,0,0,0,29,3.45
06:00:01-07:00:00,1,3.57,28,2.5,330,2.56,12.7,3.13,1,3.33,0,0,0,0,14.5,3.33,2,3.45,28,1.22,330,1.31,27,3.21
07:00:01-08:00:00,1,3.57,43,3.84,432,3.35,5,1.23,2,6.67,33,2.82,314,2.54,29,6.67,3,5.17,76,3.32,746,2.95,34,4.04
08:00:01-09:00:00,1,3.57,56,5,724,5.62,14.5,3.57,1,3.33,19,1.62,314,2.54,1.1,0.25,2,3.45,75,3.27,1038,4.11,16,1.9
09:00:01-10:00:00,2,7.14,51,4.55,589,4.57,29,7.14,1,3.33,55,4.7,642,5.18,14.5,3.33,3,5.17,106,4.63,1231,4.87,44,5.23
10:00:01-11:00:00,3,10.71,65,5.8,850,6.59,43.5,10.71,2,6.67,32,2.73,555,4.48,5.2,1.2,5,8.62,97,4.23,1405,5.56,49,5.83
11:00:01-12:00:00,1,3.57,54,4.82,643,4.99,1.9,0.47,2,6.67,45,3.84,393,3.17,29,6.67,3,5.17,99,4.32,1036,4.1,31,3.69
12:00:01-13:00:00,1,3.57,47,4.2,703,5.45,4,0.99,1,3.33,42,3.59,513,4.14,14.5,3.33,2,3.45,89,3.88,1216,4.81,18,2.14
13:00:01-14:00:00,1,3.57,39,3.48,420,3.26,7.2,1.77,2,6.67,40,3.42,450,3.63,19,4.37,3,5.17,79,3.45,870,3.44,26,3.09
14:00:01-15:00:00,3,10.71,34,3.04,459,3.56,12,2.96,1,3.33,63,5.38,707,5.71,2.4,0.55,4,6.9,97,4.23,1166,4.61,14,1.66
15:00:01-16:00:00,1,3.57,63,5.63,714,5.54,5.4,1.33,1,3.33,31,2.65,462,3.73,1.1,0.25,2,3.45,94,4.1,1176,4.65,6,0.71
16:00:01-17:00:00,3,10.71,114,10.18,1395,10.82,43.5,10.71,3,10,58,4.95,650,5.25,14.1,3.24,6,10.34,172,7.51,2045,8.09,58,6.9
17:00:01-18:00:00,1,3.57,86,7.68,950,7.37,7.6,1.87,3,10,188,16.05,1992,16.09,43.5,10,4,6.9,274,11.96,2942,11.64,51,6.06
18:00:01-19:00:00,2,7.14,104,9.29,1289,10,19,4.68,2,6.67,185,15.8,1674,13.52,11.2,2.57,4,6.9,289,12.61,2963,11.72,30,3.57
19:00:01-20:00:00,2,7.14,161,14.38,1487,11.54,3.8,0.94,3,10,106,9.05,991,8,43.5,10,5,8.62,267,11.65,2478,9.8,47,5.59
20:00:01-21:00:00,3,10.71,58,5.18,572,4.44,43.5,10.71,3,10,146,12.47,1649,13.32,11.1,2.55,6,10.34,204,8.9,2221,8.79,55,6.54
21:00:01-22:00:00,0,0,96,8.57,1133,8.79,0,0,1,3.33,58,4.95,485,3.92,3.2,0.74,1,1.72,154,6.72,1618,6.4,3,0.36
22:00:01-23:00:00,0,0,21,1.88,200,1.55,0,0,1,3.33,70,5.98,593,4.79,14.5,3.33,1,1.72,91,3.97,793,3.14,14,1.66
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,28,,1120,,12890,,406,,30,,1171,,12384,,435,,58,,2291,,25274,,841,
