Route:- 6040,Date:- 10/22/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,2.38,0,0,0,0,3.5,2.38,0,0,0,0,0,0,0,0,1,1.16,0,0,0,0,4,1.33
06:00:01-07:00:00,1,2.38,8,1,92,1.39,3.5,2.38,2,4.55,6,0.51,42,0.45,7,4.55,3,3.49,14,0.7,134,0.84,10,3.32
07:00:01-08:00:00,3,7.14,10,1.25,42,0.64,10.5,7.14,2,4.55,6,0.51,32,0.34,2,1.3,5,5.81,16,0.81,74,0.47,12,3.99
08:00:01-09:00:00,2,4.76,19,2.37,291,4.41,5,3.4,3,6.82,22,1.86,202,2.17,10.5,6.82,5,5.81,41,2.06,493,3.1,16,5.32
09:00:01-10:00:00,1,2.38,11,1.37,90,1.36,3.5,2.38,3,6.82,34,2.87,234,2.51,10.5,6.82,4,4.65,45,2.27,324,2.04,14,4.65
10:00:01-11:00:00,1,2.38,22,2.74,254,3.85,3.5,2.38,1,2.27,25,2.11,184,1.98,3.5,2.27,2,2.33,47,2.37,438,2.75,7,2.33
11:00:01-12:00:00,1,2.38,32,3.99,250,3.79,3.5,2.38,1,2.27,24,2.03,295,3.17,1.7,1.1,2,2.33,56,2.82,545,3.43,5,1.66
12:00:01-13:00:00,1,2.38,44,5.49,416,6.31,3.5,2.38,1,2.27,51,4.31,455,4.89,3.5,2.27,2,2.33,95,4.78,871,5.48,7,2.33
13:00:01-14:00:00,3,7.14,11,1.37,82,1.24,10.5,7.14,1,2.27,27,2.28,186,2,2.2,1.43,4,4.65,38,1.91,268,1.68,13,4.32
14:00:01-15:00:00,1,2.38,17,2.12,130,1.97,1.7,1.16,1,2.27,18,1.52,167,1.79,3.5,2.27,2,2.33,35,1.76,297,1.87,5,1.66
15:00:01-16:00:00,4,9.52,53,6.61,468,7.09,6.8,4.63,3,6.82,44,3.72,334,3.59,10.5,6.82,7,8.14,97,4.88,802,5.04,17,5.65
16:00:01-17:00:00,5,11.9,45,5.61,352,5.34,17.5,11.9,4,9.09,134,11.32,1020,10.96,14,9.09,9,10.47,179,9.01,1372,8.63,32,10.63
17:00:01-18:00:00,5,11.9,88,10.97,682,10.34,11,7.48,5,11.36,75,6.33,544,5.84,17.5,11.36,10,11.63,163,8.21,1226,7.71,28,9.3
18:00:01-19:00:00,3,7.14,118,14.71,930,14.1,5.1,3.47,3,6.82,150,12.67,1178,12.65,7.5,4.87,6,6.98,268,13.49,2108,13.25,13,4.32
19:00:01-20:00:00,1,2.38,124,15.46,960,14.55,3.5,2.38,1,2.27,158,13.34,1253,13.46,3.5,2.27,2,2.33,282,14.2,2213,13.91,7,2.33
20:00:01-21:00:00,4,9.52,124,15.46,950,14.4,14,9.52,6,13.64,192,16.22,1511,16.23,21,13.64,10,11.63,316,15.91,2461,15.47,35,11.63
21:00:01-22:00:00,3,7.14,63,7.86,506,7.67,10.5,7.14,4,9.09,62,5.24,480,5.16,6.8,4.42,7,8.14,125,6.29,986,6.2,17,5.65
22:00:01-23:00:00,2,4.76,13,1.62,102,1.55,7,4.76,1,2.27,77,6.5,584,6.27,2.5,1.62,3,3.49,90,4.53,686,4.31,10,3.32
23:00:01-24:00:00,0,0,0,0,0,0,0,0,2,4.55,79,6.67,608,6.53,7,4.55,2,2.33,79,3.98,608,3.82,7,2.33
,42,,802,,6597,,147,,44,,1184,,9309,,154,,86,,1986,,15906,,301,
