Route:- 6120,Date:- 10/22/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,0,0,0,0,0,0,0,0,1,3.7,5,1.05,48,1.12,2.8,3.7,1,1.89,5,0.46,48,0.53,3,2.03
06:00:01-07:00:00,3,11.54,4,0.65,32,0.66,8.4,11.54,4,14.81,16,3.37,122,2.85,7.2,9.52,7,13.21,20,1.84,154,1.69,16,10.81
07:00:01-08:00:00,4,15.38,12,1.96,100,2.07,11.2,15.38,4,14.81,48,10.11,422,9.87,11.2,14.81,8,15.09,60,5.51,522,5.73,22,14.86
08:00:01-09:00:00,3,11.54,10,1.63,86,1.78,8.4,11.54,3,11.11,33,6.95,358,8.37,8.4,11.11,6,11.32,43,3.95,444,4.88,17,11.49
09:00:01-10:00:00,1,3.85,5,0.82,26,0.54,2.8,3.85,2,7.41,48,10.11,385,9,5.6,7.41,3,5.66,53,4.87,411,4.51,8,5.41
10:00:01-11:00:00,2,7.69,19,3.1,163,3.37,5.6,7.69,1,3.7,38,8,350,8.18,2.8,3.7,3,5.66,57,5.24,513,5.63,8,5.41
11:00:01-12:00:00,1,3.85,14,2.28,100,2.07,2.8,3.85,1,3.7,29,6.11,319,7.46,2.8,3.7,2,3.77,43,3.95,419,4.6,6,4.05
12:00:01-13:00:00,1,3.85,31,5.06,230,4.76,2.8,3.85,1,3.7,4,0.84,38,0.89,2.8,3.7,2,3.77,35,3.22,268,2.94,6,4.05
13:00:01-14:00:00,3,11.54,131,21.37,1015,21.01,8.4,11.54,2,7.41,43,9.05,401,9.38,5.2,6.88,5,9.43,174,15.99,1416,15.55,14,9.46
14:00:01-15:00:00,1,3.85,40,6.53,313,6.48,2.8,3.85,2,7.41,24,5.05,190,4.44,5.2,6.88,3,5.66,64,5.88,503,5.52,8,5.41
15:00:01-16:00:00,1,3.85,11,1.79,94,1.95,2.8,3.85,1,3.7,45,9.47,420,9.82,2.8,3.7,2,3.77,56,5.15,514,5.64,6,4.05
16:00:01-17:00:00,1,3.85,52,8.48,432,8.94,2.8,3.85,2,7.41,13,2.74,158,3.69,5.6,7.41,3,5.66,65,5.97,590,6.48,8,5.41
17:00:01-18:00:00,1,3.85,58,9.46,462,9.57,2.8,3.85,0,0,27,5.68,224,5.24,0,0,1,1.89,85,7.81,686,7.53,3,2.03
18:00:01-19:00:00,1,3.85,44,7.18,352,7.29,2.8,3.85,1,3.7,77,16.21,622,14.54,2.8,3.7,2,3.77,121,11.12,974,10.7,6,4.05
19:00:01-20:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
20:00:01-21:00:00,1,3.85,72,11.75,580,12.01,2.8,3.85,0,0,0,0,0,0,0,0,1,1.89,72,6.62,580,6.37,3,2.03
21:00:01-22:00:00,1,3.85,65,10.6,492,10.19,2.8,3.85,2,7.41,23,4.84,204,4.77,5.6,7.41,3,5.66,88,8.09,696,7.64,8,5.41
22:00:01-23:00:00,1,3.85,45,7.34,353,7.31,2.8,3.85,0,0,2,0.42,16,0.37,0,0,1,1.89,47,4.32,369,4.05,3,2.03
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,26,,613,,4830,,72.8,,27,,475,,4277,,75.6,,53,,1088,,9107,,148,
